frame,tracked,pnp_inliers,err_norm,err_px_med,err_px_max,valid_depth,landmarks,status
1604,186,172,0.005905,0.651344,4.412745,172,172,ITER_PNP_OK
1605,170,144,0.008658,0.823382,3.643615,144,145,ITER_PNP_OK_REBUILD
1606,143,140,0.003224,0.370493,1.542064,140,146,ITER_PNP_OK_REBUILD
1607,140,139,0.002052,0.269306,0.943457,139,186,ITER_PNP_OK_REBUILD
1608,180,177,0.003072,0.304198,1.978132,177,275,ITER_PNP_OK_REBUILD
1609,244,227,0.002719,0.276885,2.208286,227,227,ITER_PNP_OK
1610,219,213,0.003708,0.426102,2.624384,213,213,ITER_PNP_OK
1611,213,197,0.004512,0.531118,1.902892,197,197,ITER_PNP_OK
1612,187,155,0.005473,0.641256,2.135569,155,155,ITER_PNP_OK
1613,155,138,0.005824,0.712551,3.368199,138,250,ITER_PNP_OK_REBUILD
1614,242,238,0.003188,0.348133,1.578589,238,238,ITER_PNP_OK
1615,221,218,0.005410,0.541692,2.092363,218,218,ITER_PNP_OK
1616,218,211,0.008184,0.821608,2.976403,211,211,ITER_PNP_OK
1617,208,173,0.011481,1.227883,4.213965,173,173,ITER_PNP_OK
1618,172,138,0.014213,1.439415,4.085579,138,226,ITER_PNP_OK_REBUILD
1619,225,204,0.003917,0.329282,2.022362,204,204,ITER_PNP_OK
1620,195,163,0.008290,0.582034,2.475934,163,250,ITER_PNP_OK_REBUILD
1621,236,232,0.003864,0.283821,1.368692,232,232,ITER_PNP_OK
1622,228,186,0.004884,0.366622,2.520050,186,186,ITER_PNP_OK
1623,172,155,0.006153,0.483841,3.141591,155,155,ITER_PNP_OK
1624,151,131,0.006370,0.460300,3.742996,131,220,ITER_PNP_OK_REBUILD
1625,204,179,0.002558,0.245313,2.397973,179,179,ITER_PNP_OK
1626,179,172,0.003239,0.357250,3.589558,172,172,ITER_PNP_OK
1627,172,168,0.003940,0.445247,3.549772,168,168,ITER_PNP_OK
1628,148,143,0.004364,0.511607,1.699213,143,232,ITER_PNP_OK_REBUILD
1629,222,220,0.001956,0.243582,1.692633,220,220,ITER_PNP_OK
1630,220,212,0.003636,0.389144,1.922462,212,212,ITER_PNP_OK
1631,212,197,0.004082,0.570373,2.973513,197,197,ITER_PNP_OK
1632,197,192,0.005596,0.825589,3.502009,192,224,ITER_PNP_OK_REBUILD
1633,212,205,0.002780,0.380808,3.034259,205,205,ITER_PNP_OK
1634,201,194,0.004368,0.628745,2.064166,194,194,ITER_PNP_OK
1635,190,186,0.006203,0.824072,2.835206,186,186,ITER_PNP_OK
1636,170,164,0.005229,0.845463,3.514093,164,164,ITER_PNP_OK
1637,164,152,0.006196,1.009577,3.786813,152,152,ITER_PNP_OK
1638,152,138,0.006929,1.121496,3.257281,138,293,ITER_PNP_OK_REBUILD
1639,282,279,0.002933,0.325652,3.332227,279,279,ITER_PNP_OK
1640,279,257,0.004625,0.611438,4.265729,257,257,ITER_PNP_OK
1641,257,238,0.007541,1.008923,3.667266,238,238,ITER_PNP_OK
1642,234,193,0.008856,1.184366,4.509010,193,193,ITER_PNP_OK
1643,193,159,0.011046,1.417790,4.521801,159,159,ITER_PNP_OK
1644,159,110,0.012607,1.826012,4.371922,110,328,ITER_PNP_OK_REBUILD
1645,307,289,0.003549,0.460619,3.923831,289,289,ITER_PNP_OK
1646,280,252,0.006043,0.728288,3.632065,252,252,ITER_PNP_OK
1647,242,211,0.009431,1.062957,4.073213,211,211,ITER_PNP_OK
1648,209,163,0.009209,1.165462,3.538478,163,163,ITER_PNP_OK
1649,163,112,0.010242,1.019611,4.264142,112,186,ITER_PNP_OK_REBUILD
1650,184,170,0.005155,0.508212,4.436091,170,170,ITER_PNP_OK
1651,166,122,0.008265,0.723343,4.058526,122,188,ITER_PNP_OK_REBUILD
1652,182,162,0.006266,0.620606,2.755671,162,162,ITER_PNP_OK
1653,145,99,0.010092,0.958308,3.619458,99,98,ITER_PNP_OK_REBUILD
1654,98,84,0.003915,0.574605,3.000792,84,141,ITER_PNP_OK_REBUILD
1655,137,129,0.008810,0.926454,3.918036,129,142,ITER_PNP_OK_REBUILD
1656,90,75,0.008638,0.788817,3.260173,75,76,ITER_PNP_OK_REBUILD
1657,60,54,0.004313,0.325462,3.074363,54,80,ITER_PNP_OK_REBUILD
1658,75,72,0.005855,0.400774,3.012677,72,91,ITER_PNP_OK_REBUILD
1659,90,87,0.003402,0.337224,1.823876,87,89,ITER_PNP_OK_REBUILD
1660,89,82,0.003434,0.455486,2.019805,82,95,ITER_PNP_OK_REBUILD
1661,19,0,999.000000,999.000000,999.000000,0,90,E_FALLBACK_PNP
1662,82,60,0.003475,0.502126,3.176164,60,79,ITER_PNP_OK_REBUILD
1663,76,70,0.004177,0.597430,1.679510,70,145,ITER_PNP_OK_REBUILD
1664,144,123,0.002463,0.377351,1.136849,123,138,ITER_PNP_OK_REBUILD
1665,126,120,0.001323,0.217024,1.580586,120,133,ITER_PNP_OK_REBUILD
1666,133,126,0.003067,0.489255,2.843721,126,93,ITER_PNP_OK_REBUILD
1667,91,87,0.001807,0.265360,1.765601,87,162,ITER_PNP_OK_REBUILD
1668,162,160,0.002781,0.446660,2.800363,160,216,ITER_PNP_OK_REBUILD
1669,135,129,0.003788,0.541185,1.982770,129,109,ITER_PNP_OK_REBUILD
1670,109,109,0.004076,0.516991,1.271601,109,96,ITER_PNP_OK_REBUILD
1671,75,74,0.003048,0.343364,0.957528,74,184,ITER_PNP_OK_REBUILD
1672,180,177,0.002578,0.326450,1.197381,177,177,ITER_PNP_OK
1673,160,160,0.003403,0.490951,1.503818,160,160,ITER_PNP_OK
1674,158,149,0.003688,0.496401,2.221015,149,192,ITER_PNP_OK_REBUILD
1675,192,192,0.002689,0.308664,1.689580,192,192,ITER_PNP_OK
1676,190,179,0.004000,0.484963,2.401448,179,179,ITER_PNP_OK
1677,174,162,0.005880,0.700650,2.937812,162,162,ITER_PNP_OK
1678,162,162,0.006377,0.868611,3.205454,162,162,ITER_PNP_OK
1679,162,140,0.006379,0.862639,3.199559,140,216,ITER_PNP_OK_REBUILD
1680,211,191,0.001881,0.294163,1.057383,191,210,ITER_PNP_OK_REBUILD
1681,205,197,0.002217,0.339542,1.479601,197,197,ITER_PNP_OK
1682,195,195,0.003702,0.519686,2.217054,195,195,ITER_PNP_OK
1683,195,190,0.006001,0.804246,2.799417,190,190,ITER_PNP_OK
1684,190,181,0.008743,1.160413,2.839169,181,181,ITER_PNP_OK
1685,121,95,0.006347,0.945371,3.420384,95,102,ITER_PNP_OK_REBUILD
1686,101,88,0.004498,0.662943,1.658677,88,128,ITER_PNP_OK_REBUILD
1687,127,113,0.003058,0.408060,1.522429,113,187,ITER_PNP_OK_REBUILD
1688,170,167,0.002403,0.354494,1.240279,167,167,ITER_PNP_OK
1689,167,164,0.003708,0.537806,2.079064,164,164,ITER_PNP_OK
1690,163,157,0.005308,0.654522,2.406736,157,157,ITER_PNP_OK
1691,157,138,0.006254,0.694448,2.153519,138,154,ITER_PNP_OK_REBUILD
1692,126,100,0.004475,0.480938,1.517175,100,148,ITER_PNP_OK_REBUILD
1693,138,116,0.002678,0.377026,1.464749,116,138,ITER_PNP_OK_REBUILD
1694,24,0,999.000000,999.000000,999.000000,0,138,PNP_FAIL_TOTAL
1695,18,0,999.000000,999.000000,999.000000,0,138,PNP_FAIL_TOTAL
1696,18,0,999.000000,999.000000,999.000000,0,138,PNP_FAIL_TOTAL
1697,14,0,999.000000,999.000000,999.000000,0,138,PNP_FAIL_TOTAL
1698,13,0,999.000000,999.000000,999.000000,0,138,PNP_FAIL_TOTAL
1701,154,0,999.000000,999.000000,999.000000,0,154,STRONG_RESET_PNP
1702,131,129,0.003797,0.604981,2.331697,129,96,ITER_PNP_OK_REBUILD
1703,94,94,0.002482,0.413528,1.152338,94,129,ITER_PNP_OK_REBUILD
1704,129,128,0.002838,0.487126,4.377064,128,234,ITER_PNP_OK_REBUILD
1705,232,221,0.002030,0.340588,1.399126,221,221,ITER_PNP_OK
1706,218,215,0.003129,0.500029,2.794608,215,215,ITER_PNP_OK
1707,214,206,0.004172,0.685977,4.443227,206,206,ITER_PNP_OK
1708,206,202,0.005579,0.887126,3.709725,202,202,ITER_PNP_OK
1709,202,191,0.006799,1.067613,3.072942,191,191,ITER_PNP_OK
1710,191,187,0.007950,1.297356,3.431957,187,187,ITER_PNP_OK
1711,187,179,0.009558,1.469301,3.733340,179,179,ITER_PNP_OK
1712,178,164,0.010239,1.490246,3.265046,164,164,ITER_PNP_OK
1713,164,149,0.010596,1.615726,3.857692,149,298,ITER_PNP_OK_REBUILD
1714,292,250,0.001864,0.267447,1.876484,250,250,ITER_PNP_OK
1715,239,235,0.002818,0.404682,3.493599,235,235,ITER_PNP_OK
1716,231,208,0.003452,0.527157,3.673524,208,293,ITER_PNP_OK_REBUILD
1717,289,260,0.003088,0.374328,2.223331,260,260,ITER_PNP_OK
1718,260,222,0.003717,0.523438,4.146695,222,222,ITER_PNP_OK
1719,221,193,0.004953,0.814656,4.817038,193,193,ITER_PNP_OK
1720,193,184,0.006973,1.137069,3.828483,184,184,ITER_PNP_OK
1721,184,174,0.009164,1.410969,3.844863,174,174,ITER_PNP_OK
1722,169,136,0.008994,1.511940,3.670705,136,336,ITER_PNP_OK_REBUILD
1723,332,317,0.002040,0.196012,1.806399,317,317,ITER_PNP_OK
1724,314,294,0.003059,0.339632,2.852373,294,294,ITER_PNP_OK
1725,292,280,0.004486,0.426065,2.476027,280,280,ITER_PNP_OK
1726,280,260,0.006925,0.804045,2.739266,260,260,ITER_PNP_OK
1727,260,240,0.008854,1.048620,3.147465,240,240,ITER_PNP_OK
1728,238,174,0.006598,0.897145,2.874131,174,323,ITER_PNP_OK_REBUILD
1729,308,272,0.002189,0.283777,1.898602,272,272,ITER_PNP_OK
1730,263,227,0.002777,0.329523,1.615420,227,227,ITER_PNP_OK
1731,225,212,0.003724,0.400659,1.770491,212,212,ITER_PNP_OK
1732,206,185,0.004873,0.598953,2.565083,185,185,ITER_PNP_OK
1733,179,163,0.005141,0.721382,3.375270,163,163,ITER_PNP_OK
1734,162,153,0.006119,0.910487,2.595188,153,153,ITER_PNP_OK
1735,153,141,0.006983,1.036761,3.091376,141,309,ITER_PNP_OK_REBUILD
1736,309,286,0.002259,0.270222,1.897472,286,286,ITER_PNP_OK
1737,286,237,0.004355,0.608812,2.578682,237,237,ITER_PNP_OK
1738,237,209,0.003539,0.495760,4.068841,209,209,ITER_PNP_OK
1739,209,201,0.003931,0.529907,3.448134,201,201,ITER_PNP_OK
1740,201,193,0.004677,0.612306,2.542219,193,258,ITER_PNP_OK_REBUILD
1741,256,242,0.002799,0.372312,3.284042,242,242,ITER_PNP_OK
1742,240,230,0.003806,0.524949,2.998153,230,230,ITER_PNP_OK
1743,230,199,0.005886,0.846607,3.245962,199,199,ITER_PNP_OK
1744,199,173,0.007542,1.171076,3.010305,173,173,ITER_PNP_OK
1745,173,153,0.007512,1.157774,3.481909,153,153,ITER_PNP_OK
1746,152,136,0.007508,1.190310,3.632782,136,260,ITER_PNP_OK_REBUILD
1747,258,238,0.002228,0.293734,2.831261,238,238,ITER_PNP_OK
1748,238,225,0.003776,0.456437,2.816001,225,225,ITER_PNP_OK
1749,224,207,0.005568,0.650176,3.688812,207,207,ITER_PNP_OK
1750,207,190,0.006488,0.851062,4.205762,190,190,ITER_PNP_OK
1751,190,170,0.006855,0.987649,4.263410,170,170,ITER_PNP_OK
1752,170,154,0.007322,0.984588,4.150584,154,306,ITER_PNP_OK_REBUILD
1753,306,269,0.003412,0.322864,1.144945,269,269,ITER_PNP_OK
1754,268,237,0.005231,0.582984,1.854096,237,237,ITER_PNP_OK
1755,229,189,0.005392,0.671893,2.821943,189,189,ITER_PNP_OK
1756,189,167,0.005738,0.820066,3.346489,167,167,ITER_PNP_OK
1757,167,151,0.007338,1.081237,4.333803,151,151,ITER_PNP_OK
1758,151,128,0.007736,0.955734,4.237075,128,287,ITER_PNP_OK_REBUILD
1759,261,219,0.004447,0.594399,2.439059,219,219,ITER_PNP_OK
1760,216,187,0.006050,0.881483,2.450661,187,187,ITER_PNP_OK
1761,184,175,0.007958,1.118203,3.922201,175,175,ITER_PNP_OK
1762,167,141,0.008117,1.104476,3.542826,141,307,ITER_PNP_OK_REBUILD
1763,295,274,0.002180,0.267622,1.884058,274,274,ITER_PNP_OK
1764,273,249,0.003977,0.519905,2.435736,249,226,ITER_PNP_OK_REBUILD
1765,222,207,0.003877,0.425327,2.510554,207,207,ITER_PNP_OK
1766,206,183,0.004912,0.706449,5.246073,183,183,ITER_PNP_OK
1767,170,147,0.005099,0.653797,3.695737,147,212,ITER_PNP_OK_REBUILD
1768,212,207,0.002430,0.327908,3.209473,207,207,ITER_PNP_OK
1769,204,185,0.003786,0.550181,2.237167,185,185,ITER_PNP_OK
1770,183,173,0.004792,0.674397,3.377612,173,173,ITER_PNP_OK
1771,173,151,0.005141,0.722729,4.074656,151,151,ITER_PNP_OK
1772,151,138,0.005174,0.814938,2.364074,138,306,ITER_PNP_OK_REBUILD
1773,303,283,0.003310,0.378761,3.655777,283,283,ITER_PNP_OK
1774,279,264,0.004820,0.636885,3.577396,264,264,ITER_PNP_OK
1775,169,148,0.006535,0.968366,3.323756,148,126,ITER_PNP_OK_REBUILD
1776,125,115,0.007348,0.739037,2.043914,115,105,ITER_PNP_OK_REBUILD
1777,105,90,0.006674,0.571484,4.464484,90,306,ITER_PNP_OK_REBUILD
1778,306,297,0.003997,0.385005,3.733009,297,297,ITER_PNP_OK
1779,296,258,0.006804,0.714051,3.949259,258,258,ITER_PNP_OK
1780,258,199,0.006026,0.840114,3.683355,199,199,ITER_PNP_OK
1781,199,182,0.007478,1.190809,2.864782,182,182,ITER_PNP_OK
1782,182,179,0.008971,1.290907,3.228655,179,179,ITER_PNP_OK
1783,78,62,0.008673,1.082130,7.811453,62,179,ITER_PNP_OK_REBUILD
1784,174,160,0.003119,0.496913,2.144703,160,160,ITER_PNP_OK
1785,160,150,0.005510,0.885333,2.666896,150,150,ITER_PNP_OK
1786,150,139,0.006417,1.048314,3.999518,139,198,ITER_PNP_OK_REBUILD
1787,195,195,0.001916,0.287518,2.971984,195,195,ITER_PNP_OK
1788,195,189,0.003374,0.490379,7.578272,189,212,ITER_PNP_OK_REBUILD
1789,211,203,0.002788,0.367679,3.378038,203,203,ITER_PNP_OK
1790,203,197,0.004692,0.542579,4.050542,197,197,ITER_PNP_OK
1791,197,188,0.005883,0.639368,4.534774,188,188,ITER_PNP_OK
1792,188,167,0.007355,0.814162,3.798576,167,167,ITER_PNP_OK
1793,167,134,0.007810,0.976354,3.620533,134,344,ITER_PNP_OK_REBUILD
1794,340,324,0.002635,0.299546,2.704294,324,324,ITER_PNP_OK
1795,314,279,0.004243,0.500865,3.199994,279,279,ITER_PNP_OK
1796,278,257,0.006320,0.654324,3.585649,257,257,ITER_PNP_OK
1797,257,223,0.007655,0.830050,3.026847,223,223,ITER_PNP_OK
1798,223,189,0.008324,0.950289,3.392970,189,189,ITER_PNP_OK
1799,189,168,0.009428,0.980393,4.177763,168,168,ITER_PNP_OK
1800,159,130,0.009224,1.208111,4.434741,130,192,ITER_PNP_OK_REBUILD
1801,190,186,0.002202,0.316043,2.534060,186,186,ITER_PNP_OK
1802,185,163,0.002792,0.425686,1.356471,163,163,ITER_PNP_OK
1803,157,146,0.003646,0.581522,1.871534,146,230,ITER_PNP_OK_REBUILD
1804,229,204,0.002452,0.304052,2.379927,204,204,ITER_PNP_OK
1805,192,165,0.002310,0.347233,4.276905,165,165,ITER_PNP_OK
1806,165,143,0.003037,0.479322,3.027365,143,198,ITER_PNP_OK_REBUILD
1807,192,186,0.002472,0.286784,1.279796,186,186,ITER_PNP_OK
1808,179,169,0.003605,0.400451,4.532064,169,169,ITER_PNP_OK
1809,169,157,0.003732,0.464045,3.435632,157,157,ITER_PNP_OK
1810,157,145,0.003813,0.507998,2.200460,145,218,ITER_PNP_OK_REBUILD
1811,218,215,0.002771,0.299965,3.708904,215,215,ITER_PNP_OK
1812,215,203,0.005309,0.547121,2.916737,203,269,ITER_PNP_OK_REBUILD
1813,269,252,0.003469,0.322187,1.914207,252,252,ITER_PNP_OK
1814,252,235,0.004161,0.524845,2.805851,235,235,ITER_PNP_OK
1815,235,208,0.004818,0.553129,3.689822,208,208,ITER_PNP_OK
1816,208,188,0.005160,0.614767,4.114689,188,188,ITER_PNP_OK
1817,188,161,0.004846,0.720836,4.085181,161,161,ITER_PNP_OK
1818,161,141,0.005148,0.721331,3.834467,141,287,ITER_PNP_OK_REBUILD
1819,285,265,0.002115,0.218768,2.648302,265,265,ITER_PNP_OK
1820,251,236,0.002928,0.328669,2.079454,236,236,ITER_PNP_OK
1821,234,226,0.004347,0.495501,2.283469,226,226,ITER_PNP_OK
1822,222,194,0.005846,0.798075,3.232950,194,194,ITER_PNP_OK
1823,193,175,0.006842,0.987855,3.997360,175,175,ITER_PNP_OK
1824,175,155,0.007489,1.117491,3.213500,155,251,ITER_PNP_OK_REBUILD
1825,237,233,0.003362,0.385443,3.782526,233,233,ITER_PNP_OK
1826,233,214,0.005248,0.609734,3.429173,214,214,ITER_PNP_OK
1827,213,187,0.005002,0.629663,3.009514,187,187,ITER_PNP_OK
1828,187,177,0.006495,0.807892,3.135976,177,177,ITER_PNP_OK
1829,176,156,0.007605,0.910367,4.352606,156,156,ITER_PNP_OK
1830,156,128,0.008889,1.007384,4.235965,128,107,ITER_PNP_OK_REBUILD
1831,100,95,0.002901,0.358234,1.497943,95,129,ITER_PNP_OK_REBUILD
1832,123,114,0.005007,0.495695,1.712007,114,144,ITER_PNP_OK_REBUILD
1833,29,25,0.003790,0.460682,2.115264,25,25,ITER_PNP_OK
1834,24,0,999.000000,999.000000,999.000000,0,287,E_FALLBACK_PNP
1835,277,266,0.002365,0.250837,1.824325,266,266,ITER_PNP_OK
1836,243,219,0.004062,0.399223,2.521491,219,211,ITER_PNP_OK_REBUILD
1837,190,177,0.002614,0.308440,2.252700,177,177,ITER_PNP_OK
1838,171,164,0.005025,0.552173,2.055596,164,164,ITER_PNP_OK
1839,153,139,0.005561,0.755519,2.374373,139,188,ITER_PNP_OK_REBUILD
1840,171,164,0.002766,0.249419,0.860433,164,164,ITER_PNP_OK
1841,143,125,0.006776,0.564890,2.129138,125,155,ITER_PNP_OK_REBUILD
1842,148,144,0.003138,0.293566,2.890300,144,260,ITER_PNP_OK_REBUILD
1843,249,216,0.004548,0.312007,1.012627,216,216,ITER_PNP_OK
1844,179,163,0.005804,0.428628,1.205653,163,163,ITER_PNP_OK
1845,150,128,0.008456,0.625187,1.852171,128,179,ITER_PNP_OK_REBUILD
1846,165,140,0.003281,0.258432,1.652249,140,149,ITER_PNP_OK_REBUILD
1847,143,132,0.002556,0.197485,1.951009,132,113,ITER_PNP_OK_REBUILD
1848,113,105,0.002460,0.291340,1.037708,105,133,ITER_PNP_OK_REBUILD
1849,132,122,0.004734,0.422038,1.287418,122,142,ITER_PNP_OK_REBUILD
1850,142,132,0.003454,0.439756,1.349696,132,166,ITER_PNP_OK_REBUILD
1851,166,162,0.002783,0.309499,1.783619,162,162,ITER_PNP_OK
1852,162,152,0.004777,0.573695,2.060710,152,152,ITER_PNP_OK
1853,152,139,0.003965,0.499954,1.795699,139,179,ITER_PNP_OK_REBUILD
1854,177,171,0.001513,0.191960,1.283709,171,171,ITER_PNP_OK
1855,171,161,0.002576,0.373164,2.583123,161,161,ITER_PNP_OK
1856,161,159,0.003576,0.518824,3.785632,159,159,ITER_PNP_OK
1857,158,152,0.004820,0.691443,3.851280,152,152,ITER_PNP_OK
1858,152,151,0.005565,0.841352,3.573940,151,151,ITER_PNP_OK
1859,151,147,0.006290,0.899852,5.133530,147,255,ITER_PNP_OK_REBUILD
1860,251,243,0.001975,0.271407,2.070356,243,247,ITER_PNP_OK_REBUILD
1861,247,245,0.002923,0.408779,1.776104,245,245,ITER_PNP_OK
1862,245,237,0.004888,0.717171,2.571388,237,237,ITER_PNP_OK
1863,237,214,0.006364,0.976737,4.262575,214,214,ITER_PNP_OK
1864,213,175,0.007154,1.148760,4.206006,175,175,ITER_PNP_OK
1865,138,112,0.009336,1.405854,4.145349,112,190,ITER_PNP_OK_REBUILD
1866,178,176,0.003857,0.620780,1.993119,176,176,ITER_PNP_OK
1867,176,165,0.005928,0.935346,3.137338,165,165,ITER_PNP_OK
1868,164,132,0.007679,0.982139,5.004393,132,284,ITER_PNP_OK_REBUILD
1869,271,268,0.003004,0.424431,5.080035,268,268,ITER_PNP_OK
1870,268,264,0.005593,0.737104,2.905956,264,264,ITER_PNP_OK
1871,261,240,0.008404,1.048435,2.901710,240,240,ITER_PNP_OK
1872,239,209,0.011272,1.239126,3.718810,209,238,ITER_PNP_OK_REBUILD
1873,206,184,0.004479,0.573882,3.156871,184,184,ITER_PNP_OK
1874,177,170,0.005726,0.816432,3.237166,170,170,ITER_PNP_OK
1875,170,162,0.006783,0.784482,6.727121,162,162,ITER_PNP_OK
1876,162,143,0.007142,0.812659,4.477270,143,272,ITER_PNP_OK_REBUILD
1877,271,253,0.003153,0.379051,1.722943,253,253,ITER_PNP_OK
1878,250,223,0.004201,0.476489,1.737675,223,223,ITER_PNP_OK
1879,223,207,0.005497,0.622922,2.561469,207,207,ITER_PNP_OK
1880,204,186,0.006725,0.732309,3.678255,186,186,ITER_PNP_OK
1881,185,172,0.008133,0.889975,4.339468,172,172,ITER_PNP_OK
1882,95,86,0.007324,0.777708,4.339692,86,141,ITER_PNP_OK_REBUILD
1883,141,122,0.004621,0.378409,1.725156,122,117,ITER_PNP_OK_REBUILD
1884,117,103,0.003543,0.299531,3.115540,103,262,ITER_PNP_OK_REBUILD
1885,257,215,0.004999,0.366535,3.216094,215,215,ITER_PNP_OK
1886,203,167,0.005751,0.518143,3.784558,167,167,ITER_PNP_OK
1887,145,129,0.007786,0.655179,3.353283,129,144,ITER_PNP_OK_REBUILD
1888,140,127,0.004153,0.394530,1.793396,127,127,ITER_PNP_OK_REBUILD
1889,121,110,0.004627,0.389649,1.788352,110,178,ITER_PNP_OK_REBUILD
1890,74,57,0.006579,0.369772,1.715731,57,57,ITER_PNP_OK
1891,48,38,0.006721,0.312813,1.436213,38,38,ITER_PNP_OK
1892,16,0,999.000000,999.000000,999.000000,0,418,E_FALLBACK_PNP
1893,381,341,0.002417,0.253033,4.623234,341,341,ITER_PNP_OK
1894,294,258,0.003514,0.450101,5.736877,258,258,ITER_PNP_OK
1895,249,208,0.004336,0.562263,4.041623,208,208,ITER_PNP_OK
1896,207,187,0.005079,0.682445,3.407935,187,275,ITER_PNP_OK_REBUILD
1897,264,247,0.003232,0.339345,2.384185,247,247,ITER_PNP_OK
1898,159,134,0.004376,0.519475,2.283594,134,128,ITER_PNP_OK_REBUILD
1899,125,99,0.002351,0.271996,2.089930,99,122,ITER_PNP_OK_REBUILD
1900,122,92,0.002502,0.293257,1.794818,92,209,ITER_PNP_OK_REBUILD
1901,194,149,0.003627,0.389161,3.507882,149,176,ITER_PNP_OK_REBUILD
1902,166,140,0.003943,0.434439,4.637281,140,138,ITER_PNP_OK_REBUILD
1903,133,131,0.004982,0.530318,2.936797,131,159,ITER_PNP_OK_REBUILD
1904,156,142,0.004145,0.567258,3.022557,142,172,ITER_PNP_OK_REBUILD
1905,151,135,0.003233,0.440828,2.988390,135,162,ITER_PNP_OK_REBUILD
1906,153,112,0.005307,0.538298,2.046071,112,164,ITER_PNP_OK_REBUILD
1907,147,133,0.003241,0.358619,4.517135,133,148,ITER_PNP_OK_REBUILD
1908,135,129,0.002622,0.329064,5.387963,129,144,ITER_PNP_OK_REBUILD
1909,144,130,0.004012,0.376098,4.238273,130,130,ITER_PNP_OK_REBUILD
1910,128,124,0.003129,0.462939,2.023969,124,146,ITER_PNP_OK_REBUILD
1911,140,124,0.004641,0.441747,2.347187,124,156,ITER_PNP_OK_REBUILD
1912,156,115,0.004948,0.508371,3.629097,115,149,ITER_PNP_OK_REBUILD
1913,147,123,0.006274,0.460672,1.996014,123,120,ITER_PNP_OK_REBUILD
1914,112,87,0.003885,0.368177,3.061492,87,116,ITER_PNP_OK_REBUILD
1915,114,79,0.003576,0.339691,2.085570,79,119,ITER_PNP_OK_REBUILD
1916,119,103,0.001845,0.249277,2.543812,103,162,ITER_PNP_OK_REBUILD
1917,162,144,0.004063,0.509420,2.166982,144,157,ITER_PNP_OK_REBUILD
1918,152,135,0.003001,0.469382,2.369307,135,170,ITER_PNP_OK_REBUILD
1919,165,153,0.002631,0.388716,2.063444,153,153,ITER_PNP_OK
1920,151,146,0.004496,0.597484,2.568379,146,123,ITER_PNP_OK_REBUILD
1921,123,109,0.004446,0.591870,2.211600,109,82,ITER_PNP_OK_REBUILD
1922,77,64,0.004452,0.478972,2.573841,64,88,ITER_PNP_OK_REBUILD
1923,61,48,0.003969,0.552982,3.242961,48,86,ITER_PNP_OK_REBUILD
1924,82,74,0.004018,0.523674,1.103117,74,130,ITER_PNP_OK_REBUILD
1925,126,122,0.003904,0.420163,4.136795,122,148,ITER_PNP_OK_REBUILD
1926,138,100,0.003594,0.379442,1.596224,100,119,ITER_PNP_OK_REBUILD
1927,106,99,0.002143,0.310015,0.908878,99,108,ITER_PNP_OK_REBUILD
1928,108,106,0.002294,0.349671,1.323441,106,159,ITER_PNP_OK_REBUILD
1929,159,142,0.004217,0.579203,1.863265,142,190,ITER_PNP_OK_REBUILD
1930,190,168,0.004072,0.508865,1.192730,168,168,ITER_PNP_OK
1931,153,139,0.006012,0.882082,2.347717,139,141,ITER_PNP_OK_REBUILD
1932,141,116,0.005184,0.778428,2.893657,116,81,ITER_PNP_OK_REBUILD
1933,78,66,0.007721,0.665478,2.082676,66,66,ITER_PNP_OK
1934,66,50,0.013594,1.148187,2.120663,50,88,ITER_PNP_OK_REBUILD
1935,79,72,0.006961,0.709351,2.732703,72,90,ITER_PNP_OK_REBUILD
1936,84,72,0.005783,0.659663,2.119692,72,66,ITER_PNP_OK_REBUILD
1937,66,56,0.002994,0.416154,1.045044,56,56,ITER_PNP_OK
1938,56,48,0.002639,0.424250,1.249498,48,48,ITER_PNP_OK
1939,36,36,0.001436,0.257008,1.046086,36,36,ITER_PNP_OK
1940,35,35,0.001653,0.305178,1.410938,35,35,ITER_PNP_OK
1941,35,35,0.001415,0.267544,1.552910,35,35,ITER_PNP_OK
1942,35,35,0.002429,0.455800,1.964441,35,35,ITER_PNP_OK
1943,35,35,0.003320,0.602402,2.306062,35,86,ITER_PNP_OK_REBUILD
1944,86,77,0.005157,0.894920,3.154872,77,92,ITER_PNP_OK_REBUILD
1945,82,77,0.005656,0.866042,3.153301,77,95,ITER_PNP_OK_REBUILD
1946,95,87,0.005530,0.852539,2.735129,87,130,ITER_PNP_OK_REBUILD
1947,40,27,0.006057,0.717784,4.147313,27,66,ITER_PNP_OK_REBUILD
1948,66,58,0.005648,0.747908,2.602584,58,81,ITER_PNP_OK_REBUILD
1949,81,75,0.006354,0.753440,3.558118,75,291,ITER_PNP_OK_REBUILD
1950,282,275,0.004414,0.547744,3.879781,275,275,ITER_PNP_OK
1951,273,241,0.006619,0.831964,5.275746,241,241,ITER_PNP_OK
1952,241,216,0.009344,1.155932,3.650939,216,216,ITER_PNP_OK
1953,214,183,0.009765,1.408791,4.064867,183,183,ITER_PNP_OK
1954,183,133,0.007203,1.053890,4.296044,133,369,ITER_PNP_OK_REBUILD
1955,206,155,0.007292,0.734941,3.010971,155,155,ITER_PNP_OK
1956,155,135,0.007552,1.013584,3.473771,135,115,ITER_PNP_OK_REBUILD
1957,109,97,0.007825,0.610808,3.268581,97,179,ITER_PNP_OK_REBUILD
1958,168,160,0.004225,0.529853,3.748397,160,160,ITER_PNP_OK
