frame,tracked,pnp_inliers,err_norm,err_px_med,err_px_max,valid_depth,landmarks,status
4072,475,447,0.004163,0.539409,4.101254,447,447,ITER_PNP_OK
4073,447,407,0.003789,0.501723,2.305752,407,407,ITER_PNP_OK
4074,407,399,0.004277,0.568503,2.459634,399,399,ITER_PNP_OK
4075,399,394,0.004613,0.599978,2.685368,394,394,ITER_PNP_OK
4076,394,379,0.004801,0.626129,2.863744,379,379,ITER_PNP_OK
4077,379,372,0.005182,0.682005,3.077030,372,372,ITER_PNP_OK
4078,372,364,0.005516,0.730580,3.235340,364,364,ITER_PNP_OK
4079,364,333,0.005415,0.756312,3.247565,333,333,ITER_PNP_OK
4080,333,313,0.005659,0.816396,3.419918,313,739,ITER_PNP_OK_REBUILD
4081,739,720,0.001177,0.129672,1.438052,720,720,ITER_PNP_OK
4082,719,696,0.002105,0.188488,1.943300,696,696,ITER_PNP_OK
4083,696,597,0.001962,0.256143,2.185953,597,597,ITER_PNP_OK
4084,597,574,0.002477,0.332806,2.407555,574,574,ITER_PNP_OK
4085,574,555,0.002995,0.401956,2.536162,555,555,ITER_PNP_OK
4086,555,530,0.003511,0.479040,1.734778,530,530,ITER_PNP_OK
4087,529,519,0.003895,0.511703,1.486819,519,519,ITER_PNP_OK
4088,512,472,0.003803,0.544901,1.378134,472,472,ITER_PNP_OK
4089,470,458,0.004264,0.586817,1.579289,458,458,ITER_PNP_OK
4090,458,419,0.004207,0.607267,1.805242,419,419,ITER_PNP_OK
4091,419,403,0.004517,0.659551,2.050262,403,403,ITER_PNP_OK
4092,403,393,0.004563,0.655724,2.067492,393,393,ITER_PNP_OK
4093,393,393,0.005080,0.715281,2.261004,393,393,ITER_PNP_OK
4094,393,393,0.005444,0.773286,2.486404,393,393,ITER_PNP_OK
4095,393,390,0.005933,0.853204,2.759378,390,390,ITER_PNP_OK
4096,390,360,0.005508,0.802528,2.769409,360,360,ITER_PNP_OK
4097,360,342,0.005591,0.828008,2.911257,342,342,ITER_PNP_OK
4098,342,331,0.005594,0.823684,2.993322,331,331,ITER_PNP_OK
4099,331,307,0.005025,0.772784,3.342363,307,307,ITER_PNP_OK
4100,307,296,0.004885,0.757696,3.149875,296,858,ITER_PNP_OK_REBUILD
4101,853,777,0.001472,0.132302,1.097516,777,777,ITER_PNP_OK
4102,772,710,0.002447,0.238085,1.351780,710,710,ITER_PNP_OK
4103,710,577,0.002843,0.373994,1.716197,577,577,ITER_PNP_OK
4104,577,528,0.004351,0.567038,2.253935,528,528,ITER_PNP_OK
4105,528,513,0.004930,0.636289,2.443266,513,513,ITER_PNP_OK
4106,513,447,0.004022,0.612579,2.302765,447,447,ITER_PNP_OK
4107,446,429,0.004258,0.660785,1.587888,429,429,ITER_PNP_OK
4108,429,421,0.004175,0.588694,1.725113,421,421,ITER_PNP_OK
4109,421,405,0.004221,0.605157,2.060349,405,405,ITER_PNP_OK
4110,405,391,0.004271,0.577607,2.392802,391,391,ITER_PNP_OK
4111,391,387,0.004593,0.610592,2.526583,387,387,ITER_PNP_OK
4112,387,384,0.004681,0.644236,2.658877,384,384,ITER_PNP_OK
4113,383,375,0.005046,0.718270,2.867757,375,375,ITER_PNP_OK
4114,375,352,0.004522,0.703097,3.000515,352,352,ITER_PNP_OK
4115,351,339,0.004348,0.693368,3.364457,339,339,ITER_PNP_OK
4116,339,329,0.004413,0.680997,3.553553,329,329,ITER_PNP_OK
4117,329,322,0.004334,0.660622,3.788982,322,322,ITER_PNP_OK
4118,322,309,0.004011,0.623973,3.809917,309,309,ITER_PNP_OK
4119,309,307,0.004129,0.627669,3.967124,307,307,ITER_PNP_OK
4120,307,296,0.004134,0.605074,3.208071,296,784,ITER_PNP_OK_REBUILD
4121,777,658,0.003958,0.203094,2.782004,658,658,ITER_PNP_OK
4122,638,576,0.006129,0.430192,3.426330,576,576,ITER_PNP_OK
4123,571,536,0.008318,0.596379,4.208111,536,536,ITER_PNP_OK
4124,536,420,0.008188,0.896358,3.999419,420,420,ITER_PNP_OK
4125,420,382,0.008923,0.933673,2.809007,382,382,ITER_PNP_OK
4126,382,330,0.010294,1.099896,2.931127,330,330,ITER_PNP_OK
4127,330,284,0.008273,0.872267,3.145116,284,284,ITER_PNP_OK
4128,284,276,0.008542,0.940036,3.298337,276,276,ITER_PNP_OK
4129,276,260,0.008526,1.059340,3.236926,260,260,ITER_PNP_OK
4130,260,233,0.008683,1.256998,3.649721,233,233,ITER_PNP_OK
4131,233,222,0.008771,1.386957,3.033455,222,222,ITER_PNP_OK
4132,222,215,0.009112,1.429652,3.217483,215,215,ITER_PNP_OK
4133,215,185,0.007942,1.137251,2.876680,185,185,ITER_PNP_OK
4134,185,159,0.006926,0.931324,2.938534,159,654,ITER_PNP_OK_REBUILD
4135,654,586,0.002782,0.256044,3.051774,586,586,ITER_PNP_OK
4136,586,535,0.003960,0.418485,3.479520,535,535,ITER_PNP_OK
4137,535,467,0.004574,0.531085,3.221408,467,467,ITER_PNP_OK
4138,467,417,0.005601,0.711067,3.593953,417,417,ITER_PNP_OK
4139,417,377,0.006605,0.811981,2.928030,377,377,ITER_PNP_OK
4140,377,341,0.006190,0.832777,3.137921,341,848,ITER_PNP_OK_REBUILD
4141,848,747,0.001095,0.097643,0.956089,747,747,ITER_PNP_OK
4142,747,677,0.001364,0.138873,1.449989,677,677,ITER_PNP_OK
4143,676,652,0.001826,0.190630,1.963250,652,652,ITER_PNP_OK
4144,649,573,0.002487,0.303618,2.363955,573,573,ITER_PNP_OK
4145,573,530,0.002411,0.302402,2.781537,530,530,ITER_PNP_OK
4146,530,509,0.003337,0.444155,3.339545,509,509,ITER_PNP_OK
4147,509,499,0.004267,0.539917,3.712336,499,499,ITER_PNP_OK
4148,499,495,0.004660,0.571407,2.629811,495,495,ITER_PNP_OK
4149,495,492,0.005420,0.636554,3.086416,492,492,ITER_PNP_OK
4150,492,473,0.005184,0.666122,3.211320,473,473,ITER_PNP_OK
4151,473,430,0.005447,0.744108,3.442272,430,430,ITER_PNP_OK
4152,430,421,0.005840,0.764830,3.610930,421,421,ITER_PNP_OK
4153,421,416,0.006343,0.838827,3.592307,416,416,ITER_PNP_OK
4154,416,373,0.006568,0.933029,3.835838,373,373,ITER_PNP_OK
4155,373,353,0.006753,0.863257,3.931380,353,353,ITER_PNP_OK
4156,353,340,0.006642,0.885793,4.253048,340,340,ITER_PNP_OK
4157,340,322,0.006717,0.916214,3.718234,322,322,ITER_PNP_OK
4158,322,295,0.006047,0.892466,3.717115,295,295,ITER_PNP_OK
4159,295,284,0.006305,0.903707,3.021848,284,284,ITER_PNP_OK
4160,284,283,0.006915,0.935819,3.317760,283,700,ITER_PNP_OK_REBUILD
4161,700,593,0.004256,0.341608,3.632977,593,593,ITER_PNP_OK
4162,593,514,0.007727,0.831661,3.031645,514,514,ITER_PNP_OK
4163,509,401,0.006680,0.918445,3.184310,401,401,ITER_PNP_OK
4164,401,348,0.006745,0.843560,3.934977,348,348,ITER_PNP_OK
4165,346,309,0.006601,0.726139,3.969025,309,309,ITER_PNP_OK
4166,309,285,0.006745,0.667120,4.311725,285,285,ITER_PNP_OK
4167,283,266,0.006409,0.735401,4.766675,266,266,ITER_PNP_OK
4168,266,242,0.007102,0.922688,4.726863,242,242,ITER_PNP_OK
4169,242,231,0.007469,0.942891,3.051217,231,231,ITER_PNP_OK
4170,231,231,0.008012,0.981900,3.573297,231,231,ITER_PNP_OK
4171,231,230,0.008712,0.979400,3.269580,230,230,ITER_PNP_OK
4172,230,219,0.009416,1.041493,3.630451,219,219,ITER_PNP_OK
4173,219,211,0.010026,1.094339,3.204482,211,211,ITER_PNP_OK
4174,211,195,0.010441,1.199441,3.549830,195,195,ITER_PNP_OK
4175,195,176,0.010748,1.384623,3.374714,176,571,ITER_PNP_OK_REBUILD
4176,571,496,0.003858,0.360994,2.836480,496,496,ITER_PNP_OK
4177,495,464,0.003079,0.305077,3.478142,464,464,ITER_PNP_OK
4178,464,436,0.003002,0.306159,4.156729,436,436,ITER_PNP_OK
4179,436,421,0.003696,0.340459,2.491847,421,421,ITER_PNP_OK
4180,421,402,0.005106,0.539428,2.905791,402,663,ITER_PNP_OK_REBUILD
4181,663,611,0.001710,0.145955,0.828408,611,611,ITER_PNP_OK
4182,611,587,0.002137,0.179539,1.704037,587,587,ITER_PNP_OK
4183,585,557,0.002590,0.226633,1.415883,557,557,ITER_PNP_OK
4184,555,508,0.002664,0.270102,1.471805,508,508,ITER_PNP_OK
4185,507,451,0.003056,0.329216,1.740117,451,451,ITER_PNP_OK
4186,449,428,0.003815,0.401167,1.974433,428,428,ITER_PNP_OK
4187,427,392,0.005107,0.532295,2.244903,392,392,ITER_PNP_OK
4188,392,380,0.005266,0.575229,2.499112,380,380,ITER_PNP_OK
4189,380,362,0.005319,0.511089,2.433931,362,362,ITER_PNP_OK
4190,362,349,0.004939,0.524546,2.541125,349,349,ITER_PNP_OK
4191,349,330,0.005013,0.530251,2.648917,330,330,ITER_PNP_OK
4192,330,320,0.005158,0.578434,2.923011,320,320,ITER_PNP_OK
4193,320,307,0.005443,0.639590,2.931022,307,307,ITER_PNP_OK
4194,307,284,0.005752,0.684158,2.887685,284,284,ITER_PNP_OK
4195,284,284,0.006313,0.761296,2.958226,284,284,ITER_PNP_OK
4196,284,283,0.006712,0.821896,2.921192,283,283,ITER_PNP_OK
4197,283,278,0.007110,0.841548,3.091484,278,278,ITER_PNP_OK
4198,278,255,0.007120,0.982916,3.263398,255,255,ITER_PNP_OK
4199,255,240,0.007616,1.109484,3.508521,240,240,ITER_PNP_OK
4200,240,236,0.008188,1.140389,3.073778,236,704,ITER_PNP_OK_REBUILD
4201,704,654,0.001551,0.145937,3.530863,654,654,ITER_PNP_OK
4202,654,559,0.002185,0.220685,2.288290,559,559,ITER_PNP_OK
4203,520,465,0.002378,0.300103,3.248813,465,465,ITER_PNP_OK
4204,465,425,0.002837,0.376843,2.910396,425,425,ITER_PNP_OK
4205,425,402,0.003107,0.409002,3.506993,402,402,ITER_PNP_OK
4206,402,366,0.003005,0.387859,4.029534,366,366,ITER_PNP_OK
4207,366,340,0.003962,0.520236,2.983334,340,340,ITER_PNP_OK
4208,340,324,0.004721,0.624437,3.509606,324,324,ITER_PNP_OK
4209,324,316,0.005648,0.759761,2.992328,316,316,ITER_PNP_OK
4210,316,288,0.003330,0.463844,2.011522,288,288,ITER_PNP_OK
4211,288,282,0.003581,0.476926,2.173748,282,282,ITER_PNP_OK
4212,282,280,0.004143,0.529466,2.290616,280,280,ITER_PNP_OK
4213,280,276,0.004450,0.578040,2.519262,276,276,ITER_PNP_OK
4214,276,271,0.004892,0.665634,2.715477,271,271,ITER_PNP_OK
4215,271,266,0.005333,0.726807,3.037902,266,266,ITER_PNP_OK
4216,266,265,0.005767,0.797293,3.171708,265,265,ITER_PNP_OK
4217,265,263,0.005945,0.849926,3.409314,263,263,ITER_PNP_OK
4218,263,250,0.006117,0.901980,3.618076,250,250,ITER_PNP_OK
4219,250,247,0.006488,0.949788,3.833848,247,247,ITER_PNP_OK
4220,247,219,0.006420,1.034054,3.988228,219,804,ITER_PNP_OK_REBUILD
4221,803,737,0.002426,0.224903,1.096165,737,737,ITER_PNP_OK
4222,737,676,0.003431,0.334315,1.555683,676,676,ITER_PNP_OK
4223,676,608,0.003962,0.413955,1.907632,608,608,ITER_PNP_OK
4224,607,546,0.005287,0.510817,2.564165,546,546,ITER_PNP_OK
4225,546,518,0.006449,0.601564,2.583077,518,518,ITER_PNP_OK
4226,518,496,0.007840,0.768624,2.920291,496,496,ITER_PNP_OK
4227,496,469,0.008650,0.810989,3.241015,469,469,ITER_PNP_OK
4228,469,425,0.007702,0.810666,3.290419,425,425,ITER_PNP_OK
4229,425,374,0.006776,0.867201,3.055889,374,374,ITER_PNP_OK
4230,374,373,0.007262,0.944023,3.170087,373,373,ITER_PNP_OK
4231,373,334,0.005405,0.749781,3.638388,334,334,ITER_PNP_OK
4232,334,309,0.005628,0.748418,3.049460,309,309,ITER_PNP_OK
4233,309,300,0.005716,0.758837,3.272202,300,300,ITER_PNP_OK
4234,300,297,0.005707,0.790526,3.386446,297,297,ITER_PNP_OK
4235,297,296,0.006262,0.821133,3.554644,296,296,ITER_PNP_OK
4236,296,256,0.005798,0.845520,3.856615,256,256,ITER_PNP_OK
4237,256,250,0.005962,0.897552,4.030974,250,250,ITER_PNP_OK
4238,250,250,0.006588,0.950551,4.272396,250,250,ITER_PNP_OK
4239,250,247,0.007152,1.052207,4.491408,247,247,ITER_PNP_OK
4240,247,244,0.007936,1.203976,3.711286,244,808,ITER_PNP_OK_REBUILD
4241,807,777,0.002430,0.200343,1.750893,777,777,ITER_PNP_OK
4242,777,715,0.002994,0.255410,3.039347,715,715,ITER_PNP_OK
4243,715,657,0.004342,0.363405,3.428352,657,657,ITER_PNP_OK
4244,656,524,0.004897,0.460709,4.143374,524,524,ITER_PNP_OK
4245,522,485,0.004970,0.629853,3.874273,485,485,ITER_PNP_OK
4246,482,406,0.004933,0.562886,3.767352,406,406,ITER_PNP_OK
4247,406,358,0.005689,0.691787,3.184021,358,358,ITER_PNP_OK
4248,357,315,0.006087,0.732310,3.113472,315,315,ITER_PNP_OK
4249,315,286,0.005518,0.646453,3.397276,286,286,ITER_PNP_OK
4250,286,271,0.005249,0.610171,3.651960,271,271,ITER_PNP_OK
4251,271,265,0.005513,0.625125,3.952061,265,265,ITER_PNP_OK
4252,265,251,0.005240,0.646326,3.288519,251,251,ITER_PNP_OK
4253,251,251,0.005873,0.721390,3.566118,251,251,ITER_PNP_OK
4254,251,249,0.006263,0.771083,3.763674,249,249,ITER_PNP_OK
4255,249,220,0.006006,0.775781,3.346016,220,220,ITER_PNP_OK
4256,220,203,0.005823,0.818225,3.639669,203,203,ITER_PNP_OK
4257,203,202,0.006384,0.892109,3.849878,202,202,ITER_PNP_OK
4258,202,184,0.006365,0.861573,3.074277,184,184,ITER_PNP_OK
4259,184,170,0.006626,0.921887,3.026006,170,876,ITER_PNP_OK_REBUILD
4260,875,810,0.001403,0.116227,0.946654,810,851,ITER_PNP_OK_REBUILD
4261,851,789,0.001749,0.152000,3.261147,789,789,ITER_PNP_OK
4262,789,754,0.002076,0.198647,1.775346,754,754,ITER_PNP_OK
4263,754,717,0.002687,0.256446,2.376892,717,717,ITER_PNP_OK
4264,709,627,0.003046,0.321134,3.151886,627,627,ITER_PNP_OK
4265,621,540,0.003142,0.380583,4.078139,540,540,ITER_PNP_OK
4266,540,463,0.002906,0.372125,4.561898,463,463,ITER_PNP_OK
4267,463,455,0.003360,0.485177,4.977805,455,455,ITER_PNP_OK
4268,455,434,0.003505,0.486949,2.863054,434,434,ITER_PNP_OK
4269,434,423,0.003449,0.460050,3.120218,423,423,ITER_PNP_OK
4270,423,396,0.003189,0.443213,3.654216,396,396,ITER_PNP_OK
4271,396,384,0.003201,0.451989,3.389463,384,384,ITER_PNP_OK
4272,384,373,0.003648,0.502783,3.787444,373,373,ITER_PNP_OK
4273,373,365,0.003492,0.499324,2.512671,365,365,ITER_PNP_OK
4274,365,348,0.003355,0.465259,2.882805,348,348,ITER_PNP_OK
4275,348,343,0.003770,0.529025,3.230093,343,343,ITER_PNP_OK
4276,343,338,0.003980,0.552644,3.520479,338,338,ITER_PNP_OK
4277,338,316,0.003750,0.559150,2.686709,316,316,ITER_PNP_OK
4278,316,304,0.003775,0.558132,2.792278,304,304,ITER_PNP_OK
4279,304,304,0.003938,0.580346,2.936034,304,304,ITER_PNP_OK
4280,304,302,0.004104,0.584054,3.069164,302,781,ITER_PNP_OK_REBUILD
4281,778,681,0.005054,0.347199,3.766077,681,681,ITER_PNP_OK
4282,681,625,0.006982,0.541581,4.808748,625,625,ITER_PNP_OK
4283,625,523,0.008447,0.559714,3.732769,523,523,ITER_PNP_OK
4284,516,417,0.008734,0.738931,3.745190,417,417,ITER_PNP_OK
4285,409,307,0.006109,0.699919,3.036745,307,307,ITER_PNP_OK
4286,307,263,0.004271,0.441079,3.083930,263,263,ITER_PNP_OK
4287,263,253,0.004816,0.521237,3.823704,253,253,ITER_PNP_OK
4288,253,253,0.005404,0.541662,4.213460,253,253,ITER_PNP_OK
4289,253,246,0.005363,0.561948,3.650618,246,246,ITER_PNP_OK
4290,246,240,0.004986,0.500288,3.571423,240,240,ITER_PNP_OK
4291,240,231,0.005655,0.532161,3.601617,231,231,ITER_PNP_OK
4292,231,217,0.006075,0.568718,3.349516,217,217,ITER_PNP_OK
4293,217,204,0.006837,0.548851,2.572377,204,204,ITER_PNP_OK
4294,204,199,0.007111,0.571371,2.608005,199,199,ITER_PNP_OK
4295,199,191,0.006737,0.592091,2.548671,191,191,ITER_PNP_OK
4296,191,185,0.006745,0.597797,2.554172,185,185,ITER_PNP_OK
4297,185,171,0.006092,0.552612,2.406468,171,785,ITER_PNP_OK_REBUILD
4298,782,728,0.001328,0.109048,1.609832,728,728,ITER_PNP_OK
4299,725,670,0.001662,0.160642,1.892505,670,670,ITER_PNP_OK
4300,669,637,0.002477,0.266598,1.956571,637,723,ITER_PNP_OK_REBUILD
4301,723,651,0.003568,0.328028,3.285399,651,651,ITER_PNP_OK
4302,651,627,0.005026,0.459570,3.537877,627,627,ITER_PNP_OK
4303,626,591,0.006453,0.579633,3.382430,591,591,ITER_PNP_OK
4304,591,505,0.005599,0.567574,4.065613,505,505,ITER_PNP_OK
4305,505,478,0.005456,0.550664,2.709799,478,478,ITER_PNP_OK
4306,478,458,0.006466,0.659670,3.176031,458,458,ITER_PNP_OK
4307,458,392,0.006807,0.767183,3.771855,392,392,ITER_PNP_OK
4308,392,373,0.007525,0.862050,3.107629,373,373,ITER_PNP_OK
4309,373,356,0.007924,0.925189,3.202139,356,356,ITER_PNP_OK
4310,356,304,0.008153,0.796791,2.668475,304,304,ITER_PNP_OK
4311,304,260,0.009441,1.206265,3.240166,260,260,ITER_PNP_OK
4312,260,252,0.011035,1.403019,3.895258,252,252,ITER_PNP_OK
4313,252,210,0.010828,1.563527,3.453695,210,210,ITER_PNP_OK
4314,210,182,0.010433,1.477326,3.438385,182,182,ITER_PNP_OK
4315,182,156,0.008776,1.274873,3.702347,156,795,ITER_PNP_OK_REBUILD
4316,792,733,0.001948,0.175544,2.214287,733,733,ITER_PNP_OK
4317,706,652,0.001965,0.198663,1.892979,652,652,ITER_PNP_OK
4318,649,615,0.002638,0.276082,1.637743,615,615,ITER_PNP_OK
4319,612,549,0.003034,0.314748,1.267022,549,549,ITER_PNP_OK
4320,549,527,0.003342,0.342700,1.478465,527,797,ITER_PNP_OK_REBUILD
4321,797,750,0.001627,0.131843,1.021815,750,750,ITER_PNP_OK
4322,750,703,0.002131,0.166061,1.431659,703,703,ITER_PNP_OK
4323,700,691,0.002920,0.231201,1.694065,691,691,ITER_PNP_OK
4324,691,620,0.002931,0.266156,2.430779,620,620,ITER_PNP_OK
4325,619,584,0.003559,0.360046,3.477279,584,584,ITER_PNP_OK
4326,584,513,0.003981,0.448797,1.571744,513,513,ITER_PNP_OK
4327,513,489,0.004990,0.578220,1.632741,489,489,ITER_PNP_OK
4328,489,457,0.004658,0.529744,1.786680,457,457,ITER_PNP_OK
4329,457,421,0.004190,0.493948,1.883933,421,421,ITER_PNP_OK
4330,421,409,0.004757,0.561828,1.862689,409,409,ITER_PNP_OK
4331,409,377,0.004523,0.533978,1.639259,377,377,ITER_PNP_OK
4332,377,363,0.004656,0.534015,1.633091,363,363,ITER_PNP_OK
4333,363,351,0.004724,0.556972,1.697593,351,351,ITER_PNP_OK
4334,351,324,0.004192,0.545688,1.987532,324,324,ITER_PNP_OK
4335,324,321,0.004543,0.568757,2.337516,321,321,ITER_PNP_OK
4336,321,314,0.004890,0.611408,2.583433,314,314,ITER_PNP_OK
4337,314,304,0.005137,0.645614,2.152309,304,304,ITER_PNP_OK
4338,304,286,0.005284,0.673131,2.407946,286,286,ITER_PNP_OK
4339,286,278,0.005640,0.740899,2.451569,278,278,ITER_PNP_OK
4340,278,260,0.005600,0.740478,2.324450,260,846,ITER_PNP_OK_REBUILD
4341,842,809,0.003824,0.236295,3.435821,809,809,ITER_PNP_OK
4342,790,698,0.006069,0.377727,2.773898,698,698,ITER_PNP_OK
4343,698,556,0.007943,0.543257,3.536356,556,556,ITER_PNP_OK
4344,556,527,0.008831,0.704450,4.030335,527,527,ITER_PNP_OK
4345,527,434,0.008002,0.697799,3.556183,434,434,ITER_PNP_OK
4346,433,402,0.008401,0.844732,3.794398,402,402,ITER_PNP_OK
4347,400,356,0.008245,0.883127,4.233903,356,356,ITER_PNP_OK
4348,356,322,0.009219,0.987466,3.992050,322,322,ITER_PNP_OK
4349,322,286,0.008593,0.927121,3.476435,286,286,ITER_PNP_OK
4350,286,264,0.008789,0.962196,3.836259,264,264,ITER_PNP_OK
4351,264,221,0.009442,1.159381,3.807296,221,221,ITER_PNP_OK
4352,221,180,0.011381,1.607169,3.786211,180,180,ITER_PNP_OK
4353,180,149,0.006426,0.937344,4.643193,149,791,ITER_PNP_OK_REBUILD
4354,790,721,0.002339,0.152826,3.464526,721,721,ITER_PNP_OK
4355,721,655,0.004041,0.327511,3.775240,655,655,ITER_PNP_OK
4356,655,559,0.005448,0.440972,4.207737,559,559,ITER_PNP_OK
4357,554,452,0.006587,0.575152,4.483174,452,452,ITER_PNP_OK
4358,452,394,0.007202,0.559439,3.946012,394,394,ITER_PNP_OK
4359,394,354,0.006648,0.679244,4.419044,354,354,ITER_PNP_OK
4360,354,340,0.006953,0.688163,4.656359,340,898,ITER_PNP_OK_REBUILD
4361,897,831,0.001740,0.111149,1.640075,831,831,ITER_PNP_OK
4362,830,725,0.002529,0.188405,1.869636,725,725,ITER_PNP_OK
4363,721,699,0.003510,0.268407,2.681360,699,699,ITER_PNP_OK
4364,696,621,0.003882,0.290997,2.546028,621,621,ITER_PNP_OK
4365,619,519,0.003131,0.291735,3.229433,519,519,ITER_PNP_OK
4366,519,467,0.003105,0.274361,4.076461,467,467,ITER_PNP_OK
4367,467,433,0.002542,0.271388,2.824036,433,433,ITER_PNP_OK
4368,433,420,0.002800,0.311554,3.276336,420,420,ITER_PNP_OK
4369,420,413,0.003174,0.356907,3.630560,413,413,ITER_PNP_OK
4370,413,390,0.003700,0.418898,4.022278,390,390,ITER_PNP_OK
4371,390,369,0.004231,0.503772,3.842333,369,369,ITER_PNP_OK
4372,369,356,0.004778,0.557908,4.091135,356,356,ITER_PNP_OK
4373,356,336,0.005112,0.604394,4.215039,336,336,ITER_PNP_OK
4374,336,334,0.005916,0.664337,4.109504,334,334,ITER_PNP_OK
4375,334,320,0.006049,0.699051,3.663501,320,320,ITER_PNP_OK
4376,320,295,0.005907,0.789326,3.885417,295,295,ITER_PNP_OK
4377,295,290,0.006076,0.810752,3.748056,290,290,ITER_PNP_OK
4378,290,276,0.006538,0.926362,4.072606,276,276,ITER_PNP_OK
4379,276,256,0.006479,0.973879,4.265626,256,256,ITER_PNP_OK
4380,256,248,0.006968,1.043783,4.573950,248,664,ITER_PNP_OK_REBUILD
4381,661,626,0.002282,0.184118,2.557930,626,626,ITER_PNP_OK
4382,626,594,0.003441,0.324149,2.954907,594,594,ITER_PNP_OK
4383,594,555,0.004183,0.399822,4.368626,555,555,ITER_PNP_OK
4384,555,488,0.004306,0.450824,4.708388,488,488,ITER_PNP_OK
4385,488,433,0.004455,0.518263,3.733337,433,433,ITER_PNP_OK
4386,433,400,0.004864,0.557771,3.505102,400,400,ITER_PNP_OK
4387,399,368,0.004949,0.621995,3.996775,368,368,ITER_PNP_OK
4388,368,346,0.005326,0.673663,3.507683,346,346,ITER_PNP_OK
4389,346,341,0.005937,0.747231,3.884452,341,341,ITER_PNP_OK
4390,341,304,0.005862,0.669644,3.928116,304,304,ITER_PNP_OK
4391,304,295,0.006480,0.732599,3.707251,295,295,ITER_PNP_OK
4392,295,281,0.006475,0.791101,3.615793,281,281,ITER_PNP_OK
4393,281,274,0.006726,0.830148,3.667911,274,274,ITER_PNP_OK
4394,274,263,0.007085,0.815400,3.691521,263,263,ITER_PNP_OK
4395,263,251,0.007402,0.896134,3.867124,251,251,ITER_PNP_OK
4396,251,241,0.007877,0.981056,4.099800,241,241,ITER_PNP_OK
4397,241,218,0.008657,0.958800,4.138829,218,218,ITER_PNP_OK
4398,218,173,0.008298,1.007927,3.741048,173,869,ITER_PNP_OK_REBUILD
4399,845,788,0.002387,0.190878,3.523733,788,788,ITER_PNP_OK
4400,785,675,0.002485,0.222892,3.881237,675,734,ITER_PNP_OK_REBUILD
4401,734,685,0.001573,0.143753,1.691065,685,685,ITER_PNP_OK
4402,685,650,0.002549,0.253772,2.454643,650,650,ITER_PNP_OK
4403,649,609,0.003564,0.343206,3.143225,609,609,ITER_PNP_OK
4404,605,535,0.003559,0.395550,3.833781,535,535,ITER_PNP_OK
4405,535,528,0.004387,0.447079,3.058672,528,528,ITER_PNP_OK
4406,528,490,0.004555,0.494149,3.512055,490,490,ITER_PNP_OK
4407,490,481,0.004685,0.532570,3.999210,481,481,ITER_PNP_OK
4408,481,452,0.004763,0.536565,2.349814,452,452,ITER_PNP_OK
4409,452,429,0.005213,0.554094,2.374209,429,429,ITER_PNP_OK
4410,429,404,0.005449,0.566448,2.956517,404,404,ITER_PNP_OK
4411,404,393,0.005484,0.598688,2.583278,393,393,ITER_PNP_OK
4412,393,393,0.006259,0.643237,2.805536,393,393,ITER_PNP_OK
4413,393,391,0.007108,0.727416,3.043608,391,391,ITER_PNP_OK
4414,391,360,0.007403,0.797935,2.972758,360,360,ITER_PNP_OK
4415,360,344,0.008066,0.892064,2.964273,344,344,ITER_PNP_OK
4416,344,312,0.008368,1.010130,3.000989,312,312,ITER_PNP_OK
4417,312,273,0.008182,1.094318,3.083494,273,273,ITER_PNP_OK
4418,268,254,0.007545,1.067130,3.291366,254,254,ITER_PNP_OK
4419,254,236,0.005379,0.749026,4.332996,236,236,ITER_PNP_OK
4420,236,231,0.005430,0.742533,4.642062,231,821,ITER_PNP_OK_REBUILD
4421,798,747,0.001698,0.134887,1.008224,747,747,ITER_PNP_OK
4422,740,678,0.002754,0.248155,1.773727,678,678,ITER_PNP_OK
4423,672,613,0.003456,0.332494,1.896711,613,613,ITER_PNP_OK
4424,611,507,0.003607,0.416021,2.183218,507,507,ITER_PNP_OK
4425,507,456,0.004149,0.480992,2.379670,456,456,ITER_PNP_OK
4426,456,393,0.003662,0.508225,2.823534,393,393,ITER_PNP_OK
4427,393,359,0.004208,0.560095,3.197783,359,359,ITER_PNP_OK
4428,359,345,0.004576,0.597277,3.558269,345,345,ITER_PNP_OK
4429,345,331,0.005116,0.666690,4.100595,331,331,ITER_PNP_OK
4430,331,305,0.004488,0.658473,4.131939,305,305,ITER_PNP_OK
4431,305,294,0.004815,0.710658,2.643195,294,294,ITER_PNP_OK
4432,294,282,0.005213,0.763424,1.799586,282,282,ITER_PNP_OK
4433,282,280,0.005507,0.778364,1.960627,280,280,ITER_PNP_OK
4434,280,279,0.005873,0.844251,2.114992,279,279,ITER_PNP_OK
4435,279,268,0.006266,0.915079,2.277287,268,268,ITER_PNP_OK
4436,268,248,0.006320,0.951849,2.481848,248,248,ITER_PNP_OK
4437,248,230,0.006173,1.048818,2.706020,230,230,ITER_PNP_OK
4438,230,230,0.006501,1.093753,2.819445,230,230,ITER_PNP_OK
4439,230,230,0.006944,1.150782,2.957841,230,230,ITER_PNP_OK
4440,230,230,0.007418,1.220733,3.107923,230,578,ITER_PNP_OK_REBUILD
4441,578,556,0.004084,0.364945,1.900640,556,556,ITER_PNP_OK
4442,556,469,0.005465,0.503859,2.573035,469,469,ITER_PNP_OK
4443,469,432,0.006827,0.641660,3.463496,432,432,ITER_PNP_OK
