frame,tracked,inliers,ratio,parallax,status
1391,218,136,0.623853,0.269660,OK
1392,210,149,0.709524,0.213227,OK
1393,186,152,0.817204,0.155344,OK
1394,182,151,0.829670,0.135688,OK
1395,170,147,0.864706,0.115850,OK
1396,250,189,0.756000,0.130616,OK
1397,224,161,0.718750,0.109961,OK
1398,198,169,0.853535,0.112752,OK
1399,170,156,0.917647,0.087117,OK
1400,274,237,0.864964,0.091902,OK
1401,259,225,0.868726,0.091422,OK
1402,250,196,0.784000,0.095441,OK
1403,241,199,0.825726,0.114692,OK
1404,235,201,0.855319,0.136179,OK
1405,218,168,0.770642,0.150384,OK
1406,212,170,0.801887,0.146833,OK
1407,193,145,0.751295,0.148009,OK
1408,192,154,0.802083,0.153808,OK
1409,169,131,0.775148,0.144146,OK
1410,329,263,0.799392,0.161915,OK
1411,275,217,0.789091,0.165909,OK
1412,245,176,0.718367,0.179473,OK
1413,219,170,0.776256,0.164544,OK
1414,210,198,0.942857,0.168953,OK
1415,205,160,0.780488,0.198037,OK
1416,192,146,0.760417,0.172316,OK
1417,179,136,0.759777,0.196288,OK
1418,344,243,0.706395,0.259560,OK
1419,292,208,0.712329,0.193833,OK
1420,238,177,0.743697,0.171575,OK
1421,189,141,0.746032,0.155148,OK
1422,166,138,0.831325,0.131722,OK
1423,300,224,0.746667,0.161699,OK
1424,253,194,0.766798,0.174167,OK
1425,213,160,0.751174,0.141285,OK
1426,204,155,0.759804,0.135639,OK
1427,180,144,0.800000,0.120999,OK
1428,161,129,0.801242,0.121773,OK
1429,252,201,0.797619,0.110653,OK
1430,233,179,0.768240,0.086419,OK
1431,223,173,0.775785,0.070805,OK
1432,217,156,0.718894,0.056836,OK
1433,214,151,0.705607,0.043959,OK
1434,204,159,0.779412,0.037737,OK
1435,194,170,0.876289,0.063321,OK
1436,189,152,0.804233,0.098761,OK
1437,178,133,0.747191,0.135375,OK
1438,283,239,0.844523,0.115516,OK
1439,262,196,0.748092,0.148432,OK
1440,244,216,0.885246,0.149937,OK
1441,238,209,0.878151,0.160314,OK
1442,232,217,0.935345,0.157678,OK
1443,214,199,0.929907,0.132684,OK
1444,210,206,0.980952,0.121480,OK
1445,209,199,0.952153,0.103588,OK
1446,205,192,0.936585,0.094415,OK
1447,193,162,0.839378,0.085437,OK
1448,150,126,0.840000,0.069393,OK
1449,378,325,0.859788,0.098832,OK
1450,351,276,0.786325,0.077894,OK
1451,333,275,0.825826,0.058208,OK
1452,325,281,0.864615,0.053874,OK
1453,314,277,0.882166,0.057791,OK
1454,297,255,0.858586,0.070712,OK
1455,287,234,0.815331,0.072603,OK
1456,281,247,0.879004,0.067393,OK
1457,257,230,0.894942,0.055340,OK
1458,253,213,0.841897,0.060787,OK
1459,250,201,0.804000,0.072327,OK
1460,237,194,0.818565,0.089375,OK
1461,223,181,0.811659,0.117683,OK
1462,203,178,0.876847,0.145161,OK
1463,174,143,0.821839,0.161917,OK
1464,282,214,0.758865,0.139603,OK
1465,263,199,0.756654,0.171001,OK
1466,217,170,0.783410,0.195426,OK
1467,211,166,0.786730,0.256380,OK
1468,197,146,0.741117,0.372113,OK
1469,144,109,0.756944,0.122867,OK
1470,217,155,0.714286,0.128711,OK
1471,182,125,0.686813,0.150549,OK
1472,145,105,0.724138,0.123531,OK
1473,0,0,0.000000,0.000000,RESET
1474,278,200,0.719424,0.105636,OK
1475,236,168,0.711864,0.098564,OK
1476,212,155,0.731132,0.091669,OK
1477,153,121,0.790850,0.069148,OK
1478,205,146,0.712195,0.129293,OK
1479,186,129,0.693548,0.107532,OK
1480,172,133,0.773256,0.074105,OK
1481,242,194,0.801653,0.115695,OK
1482,208,147,0.706731,0.156091,OK
1483,199,140,0.703518,0.200427,OK
1484,186,143,0.768817,0.224094,OK
1485,143,121,0.846154,0.183273,OK
1486,264,199,0.753788,0.221822,OK
1487,231,173,0.748918,0.196184,OK
1488,204,162,0.794118,0.195977,OK
1489,179,142,0.793296,0.195559,OK
1490,231,191,0.826840,0.194064,OK
1491,213,169,0.793427,0.155914,OK
1492,167,149,0.892216,0.090022,OK
1493,206,149,0.723301,0.120033,OK
1494,185,144,0.778378,0.103682,OK
1495,164,133,0.810976,0.098818,OK
1496,223,164,0.735426,0.079437,OK
1497,202,158,0.782178,0.091011,OK
1498,197,160,0.812183,0.084724,OK
1499,196,147,0.750000,0.073295,OK
1500,193,151,0.782383,0.053728,OK
1501,183,147,0.803279,0.036918,OK
1502,179,144,0.804469,0.034149,OK
1503,272,212,0.779412,0.049886,OK
1504,258,201,0.779070,0.049187,OK
1505,255,198,0.776471,0.052123,OK
1506,169,133,0.786982,0.038942,OK
1507,255,179,0.701961,0.044609,OK
1508,236,176,0.745763,0.050450,OK
1509,209,161,0.770335,0.060137,OK
1510,205,151,0.736585,0.064858,OK
1511,178,137,0.769663,0.068497,OK
1512,313,244,0.779553,0.083305,OK
1513,276,212,0.768116,0.089868,OK
1514,128,102,0.796875,0.065305,OK
1515,299,167,0.558528,0.099966,GEOM_SKIP
1516,269,150,0.557621,0.102173,GEOM_SKIP
1517,240,127,0.529167,0.091294,GEOM_SKIP
1518,208,126,0.605769,0.092976,OK
1519,192,118,0.614583,0.090907,OK
1520,178,123,0.691011,0.078185,OK
1521,229,139,0.606987,0.076726,OK
1522,178,116,0.651685,0.068429,OK
1523,198,147,0.742424,0.052264,OK
1524,166,124,0.746988,0.047620,OK
1525,197,157,0.796954,0.039372,OK
1526,185,143,0.772973,0.047308,OK
1527,173,131,0.757225,0.044339,OK
1528,266,189,0.710526,0.048516,OK
1529,255,171,0.670588,0.052343,OK
1530,198,138,0.696970,0.037328,OK
1531,176,140,0.795455,0.034773,OK
1532,274,233,0.850365,0.048534,OK
1533,264,223,0.844697,0.049612,OK
1534,249,207,0.831325,0.045948,OK
1535,236,195,0.826271,0.050932,OK
1536,227,187,0.823789,0.054935,OK
1537,222,186,0.837838,0.063387,OK
1538,191,124,0.649215,0.074450,OK
1539,191,145,0.759162,0.086405,OK
1540,186,148,0.795699,0.083351,OK
1541,179,145,0.810056,0.085391,OK
1542,382,310,0.811518,0.145343,OK
1543,369,289,0.783198,0.153975,OK
1544,336,254,0.755952,0.154862,OK
1545,311,254,0.816720,0.139527,OK
1546,258,214,0.829457,0.128988,OK
1547,213,202,0.948357,0.113140,OK
1548,208,196,0.942308,0.097650,OK
1549,206,202,0.980583,0.092318,OK
1550,186,175,0.940860,0.095769,OK
1551,176,159,0.903409,0.090198,OK
1552,266,207,0.778195,0.096318,OK
1553,249,193,0.775100,0.089885,OK
1554,200,168,0.840000,0.078234,OK
1555,176,131,0.744318,0.058904,OK
1556,207,172,0.830918,0.057671,OK
1557,201,165,0.820896,0.061103,OK
1558,182,158,0.868132,0.054123,OK
1559,180,145,0.805556,0.076971,OK
1560,176,146,0.829545,0.067113,OK
1561,275,220,0.800000,0.067347,OK
1562,244,193,0.790984,0.065278,OK
1563,237,189,0.797468,0.078941,OK
1564,234,181,0.773504,0.106679,OK
1565,233,188,0.806867,0.102215,OK
1566,233,175,0.751073,0.108561,OK
1567,232,164,0.706897,0.131346,OK
1568,216,166,0.768519,0.144746,OK
1569,178,120,0.674157,0.137503,OK
1570,267,202,0.756554,0.191897,OK
1571,178,126,0.707865,0.151273,OK
1572,319,221,0.692790,0.151692,OK
1573,273,189,0.692308,0.122632,OK
1574,244,192,0.786885,0.119984,OK
1575,213,183,0.859155,0.121004,OK
1576,204,147,0.720588,0.110075,OK
1577,197,137,0.695431,0.113709,OK
1578,189,152,0.804233,0.109628,OK
1579,154,107,0.694805,0.091947,OK
1580,342,241,0.704678,0.107220,OK
1581,319,248,0.777429,0.122576,OK
1582,295,206,0.698305,0.103371,OK
1583,267,203,0.760300,0.094805,OK
1584,258,191,0.740310,0.107507,OK
1585,255,185,0.725490,0.110356,OK
1586,254,213,0.838583,0.106262,OK
1587,186,143,0.768817,0.119217,OK
1588,177,166,0.937853,0.102883,OK
1589,363,283,0.779614,0.122388,OK
1590,316,257,0.813291,0.120680,OK
1591,277,222,0.801444,0.115898,OK
1592,253,214,0.845850,0.114330,OK
1593,251,234,0.932271,0.152182,OK
1594,248,223,0.899194,0.157760,OK
1595,228,185,0.811404,0.141019,OK
1596,225,199,0.884444,0.181536,OK
1597,215,177,0.823256,0.225413,OK
1598,211,174,0.824645,0.219497,OK
1599,191,145,0.759162,0.184973,OK
1600,171,141,0.824561,0.166523,OK
1601,328,264,0.804878,0.196378,OK
1602,285,209,0.733333,0.228601,OK
1603,272,205,0.753676,0.214992,OK
1604,208,169,0.812500,0.218169,OK
1605,206,160,0.776699,0.207426,OK
1606,203,168,0.827586,0.278317,OK
1607,157,114,0.726115,0.152982,GEOM_SKIP
1608,145,106,0.731034,0.163567,OK
1609,393,273,0.694656,0.255340,OK
1610,326,247,0.757669,0.160161,OK
1611,304,245,0.805921,0.149043,OK
1612,185,125,0.675676,0.185138,OK
1613,170,139,0.817647,0.149027,OK
1614,359,304,0.846797,0.113668,OK
1615,318,280,0.880503,0.102244,OK
1616,309,253,0.818770,0.094347,OK
1617,302,240,0.794702,0.101101,OK
1618,298,236,0.791946,0.109778,OK
1619,295,239,0.810169,0.113287,OK
1620,275,182,0.661818,0.121858,OK
1621,269,195,0.724907,0.122378,OK
1622,268,204,0.761194,0.140314,OK
1623,243,182,0.748971,0.177686,OK
1624,188,151,0.803191,0.225990,OK
1625,187,165,0.882353,0.241785,OK
1626,158,149,0.943038,0.164796,OK
1627,346,254,0.734104,0.145188,OK
1628,237,188,0.793249,0.144923,OK
1629,231,212,0.917749,0.138701,OK
1630,230,215,0.934783,0.140355,OK
1631,230,210,0.913043,0.139030,OK
1632,219,194,0.885845,0.123960,OK
1633,219,168,0.767123,0.117866,OK
1634,219,181,0.826484,0.099611,OK
1635,217,184,0.847926,0.079074,OK
1636,196,157,0.801020,0.059366,OK
1637,196,184,0.938776,0.057190,OK
1638,195,183,0.938462,0.062449,OK
1639,195,185,0.948718,0.051723,OK
1640,195,178,0.912821,0.044910,OK
1641,195,178,0.912821,0.041708,OK
1642,195,172,0.882051,0.050495,OK
1643,194,175,0.902062,0.057068,OK
1644,192,159,0.828125,0.071160,OK
1645,190,175,0.921053,0.085948,OK
1646,188,161,0.856383,0.106675,OK
1647,185,167,0.902703,0.126179,OK
1648,181,149,0.823204,0.136300,OK
1649,181,140,0.773481,0.165395,OK
1650,176,131,0.744318,0.207907,OK
1651,366,219,0.598361,0.165203,GEOM_SKIP
1652,315,181,0.574603,0.143774,GEOM_SKIP
1653,230,136,0.591304,0.141936,GEOM_SKIP
1654,165,103,0.624242,0.088256,OK
1655,287,143,0.498258,0.292166,GEOM_SKIP
1656,176,80,0.454545,0.104383,GEOM_SKIP
1657,141,72,0.510638,0.145509,GEOM_SKIP
1658,128,69,0.539062,0.161675,GEOM_SKIP
1659,118,58,0.491525,0.244608,GEOM_SKIP
1660,101,61,0.603960,0.238233,OK
1661,115,76,0.660870,0.084930,OK
1662,302,168,0.556291,0.193565,GEOM_SKIP
1663,268,141,0.526119,0.131368,GEOM_SKIP
1664,230,133,0.578261,0.076899,GEOM_SKIP
1665,173,128,0.739884,0.075320,OK
1666,242,158,0.652893,0.089144,OK
1667,202,158,0.782178,0.106790,OK
1668,196,148,0.755102,0.127456,OK
1669,110,91,0.827273,0.104778,OK
1670,204,164,0.803922,0.115046,OK
1671,180,132,0.733333,0.110306,OK
1672,174,152,0.873563,0.104078,OK
1673,224,186,0.830357,0.095091,OK
1674,218,193,0.885321,0.117108,OK
1675,215,177,0.823256,0.103043,OK
1676,206,173,0.839806,0.106256,OK
1677,162,136,0.839506,0.097950,OK
1678,229,195,0.851528,0.088675,OK
1679,220,178,0.809091,0.102984,OK
1680,211,170,0.805687,0.094448,OK
1681,203,172,0.847291,0.082823,OK
1682,198,171,0.863636,0.084332,OK
1683,188,164,0.872340,0.098576,OK
1684,184,157,0.853261,0.108220,OK
1685,123,102,0.829268,0.086153,OK
1686,239,195,0.815900,0.093660,OK
1687,220,187,0.850000,0.107412,OK
1688,183,156,0.852459,0.096582,OK
1689,178,166,0.932584,0.087824,OK
1690,224,207,0.924107,0.105265,OK
1691,217,196,0.903226,0.128223,OK
1692,173,144,0.832370,0.081214,OK
1693,253,243,0.960474,0.077801,OK
1694,0,0,0.000000,0.000000,RESET
1695,282,252,0.893617,0.080101,OK
1696,236,215,0.911017,0.053186,OK
1697,221,179,0.809955,0.047226,OK
1698,206,183,0.888350,0.038160,OK
1699,185,174,0.940541,0.034028,OK
1700,180,159,0.883333,0.034442,OK
1701,176,164,0.931818,0.030781,OK
1702,170,144,0.847059,0.014433,OK
1703,251,223,0.888446,0.015838,OK
1704,235,211,0.897872,0.024920,OK
1705,215,186,0.865116,0.030148,OK
1706,203,196,0.965517,0.025563,OK
1707,195,171,0.876923,0.021755,OK
1708,190,173,0.910526,0.026012,OK
1709,187,176,0.941176,0.028288,OK
1710,179,168,0.938547,0.024736,OK
1711,345,232,0.672464,0.100967,OK
1712,321,206,0.641745,0.046381,OK
1713,268,212,0.791045,0.026512,OK
1714,254,209,0.822835,0.025021,OK
1715,204,162,0.794118,0.020497,OK
1716,190,149,0.784211,0.021250,OK
1717,184,151,0.820652,0.019892,OK
1718,176,150,0.852273,0.023638,OK
1719,365,313,0.857534,0.045808,OK
1720,336,301,0.895833,0.050296,OK
1721,318,279,0.877358,0.050462,OK
1722,295,268,0.908475,0.059590,OK
1723,281,256,0.911032,0.059991,OK
1724,275,254,0.923636,0.069410,OK
1725,273,258,0.945055,0.075621,OK
1726,272,240,0.882353,0.097296,OK
1727,270,232,0.859259,0.112828,OK
1728,260,212,0.815385,0.117479,OK
1729,248,200,0.806452,0.120631,OK
1730,241,210,0.871369,0.144364,OK
1731,237,199,0.839662,0.206804,OK
1732,207,158,0.763285,0.199985,OK
1733,190,148,0.778947,0.070479,OK
1734,180,146,0.811111,0.058282,OK
1735,172,142,0.825581,0.040302,OK
1736,304,254,0.835526,0.046810,OK
1737,288,244,0.847222,0.036954,OK
1738,283,240,0.848057,0.044465,OK
1739,274,239,0.872263,0.040055,OK
1740,264,225,0.852273,0.038648,OK
1741,254,218,0.858268,0.048361,OK
1742,240,202,0.841667,0.053889,OK
1743,236,184,0.779661,0.050741,OK
1744,224,185,0.825893,0.045048,OK
1745,220,188,0.854545,0.056750,OK
1746,212,192,0.905660,0.050801,OK
1747,204,173,0.848039,0.051559,OK
1748,201,171,0.850746,0.056888,OK
1749,196,176,0.897959,0.065922,OK
1750,190,169,0.889474,0.072563,OK
1751,190,152,0.800000,0.062055,OK
1752,189,169,0.894180,0.061886,OK
1753,189,151,0.798942,0.064625,OK
1754,178,141,0.792135,0.079907,OK
1755,446,347,0.778027,0.094847,OK
1756,431,281,0.651972,0.105069,OK
1757,402,272,0.676617,0.114679,OK
1758,358,220,0.614525,0.100913,OK
1759,303,177,0.584158,0.096679,GEOM_SKIP
1760,291,179,0.615120,0.108842,OK
1761,254,163,0.641732,0.113883,OK
1762,246,156,0.634146,0.112812,OK
1763,239,150,0.627615,0.151679,OK
1764,217,145,0.668203,0.111473,OK
1765,208,138,0.663462,0.113128,OK
1766,187,139,0.743316,0.088466,OK
1767,118,103,0.872881,0.065039,OK
1768,379,296,0.781003,0.074572,OK
1769,353,291,0.824363,0.076343,OK
1770,320,271,0.846875,0.078354,OK
1771,302,258,0.854305,0.066159,OK
1772,275,229,0.832727,0.073729,OK
1773,263,220,0.836502,0.074767,OK
1774,233,193,0.828326,0.073960,OK
1775,147,114,0.775510,0.062867,OK
1776,370,310,0.837838,0.113577,OK
1777,351,276,0.786325,0.103277,OK
1778,344,258,0.750000,0.091987,OK
1779,339,277,0.817109,0.087304,OK
1780,337,266,0.789318,0.072107,OK
1781,334,255,0.763473,0.076028,OK
1782,334,259,0.775449,0.089895,OK
1783,156,92,0.589744,0.108761,GEOM_SKIP
1784,147,101,0.687075,0.078245,OK
1785,355,208,0.585915,0.104061,GEOM_SKIP
1786,311,210,0.675241,0.058494,OK
1787,276,187,0.677536,0.043475,OK
1788,272,207,0.761029,0.037299,OK
1789,249,177,0.710843,0.032273,OK
1790,222,199,0.896396,0.036736,OK
1791,205,157,0.765854,0.050056,OK
1792,200,165,0.825000,0.064306,OK
1793,200,149,0.745000,0.078280,OK
1794,197,147,0.746193,0.102925,OK
1795,196,121,0.617347,0.128329,OK
1796,194,105,0.541237,0.148645,GEOM_SKIP
1797,192,115,0.598958,0.165667,GEOM_SKIP
1798,182,114,0.626374,0.125878,OK
1799,168,106,0.630952,0.104370,OK
1800,273,197,0.721612,0.148615,OK
1801,261,189,0.724138,0.152643,OK
1802,255,169,0.662745,0.180601,OK
1803,248,179,0.721774,0.204517,OK
1804,235,148,0.629787,0.097444,OK
1805,214,146,0.682243,0.051676,OK
1806,198,126,0.636364,0.042288,OK
1807,164,130,0.792683,0.033094,OK
1808,257,194,0.754864,0.062680,OK
1809,252,197,0.781746,0.048505,OK
1810,251,190,0.756972,0.057587,OK
1811,245,175,0.714286,0.054292,OK
1812,239,176,0.736402,0.059244,OK
1813,232,180,0.775862,0.060542,OK
1814,224,177,0.790179,0.060398,OK
1815,219,181,0.826484,0.055695,OK
1816,209,155,0.741627,0.064210,OK
1817,208,144,0.692308,0.077037,OK
1818,208,162,0.778846,0.091879,OK
1819,194,158,0.814433,0.070449,OK
1820,174,130,0.747126,0.057549,OK
1821,347,259,0.746398,0.066205,OK
1822,339,239,0.705015,0.077736,OK
1823,306,238,0.777778,0.091897,OK
1824,269,200,0.743494,0.116230,OK
1825,236,186,0.788136,0.106119,OK
1826,224,186,0.830357,0.125854,OK
1827,214,175,0.817757,0.111612,OK
1828,211,168,0.796209,0.107218,OK
1829,210,159,0.757143,0.129962,OK
1830,194,165,0.850515,0.121514,OK
1831,167,116,0.694611,0.132628,OK
1832,276,191,0.692029,0.222127,OK
1833,0,0,0.000000,0.000000,RESET
1834,326,230,0.705521,0.204460,OK
1835,314,236,0.751592,0.213270,OK
1836,283,220,0.777385,0.199622,OK
1837,241,189,0.784232,0.190915,OK
1838,202,156,0.772277,0.196409,OK
1839,193,146,0.756477,0.216718,OK
1840,183,143,0.781421,0.131661,OK
1841,164,128,0.780488,0.145096,OK
1842,301,246,0.817276,0.347356,OK
1843,288,227,0.788194,0.360618,OK
1844,245,185,0.755102,0.197502,OK
1845,226,155,0.685841,0.156751,OK
1846,197,135,0.685279,0.105860,OK
1847,153,133,0.869281,0.074903,OK
1848,199,136,0.683417,0.131621,OK
1849,172,127,0.738372,0.122639,OK
1850,196,159,0.811224,0.112092,OK
1851,187,146,0.780749,0.100710,OK
1852,170,148,0.870588,0.110494,OK
1853,166,141,0.849398,0.143820,OK
1854,166,142,0.855422,0.154051,OK
1855,208,183,0.879808,0.131337,OK
1856,191,172,0.900524,0.144448,OK
1857,186,177,0.951613,0.128949,OK
1858,182,170,0.934066,0.123762,OK
1859,178,153,0.859551,0.124920,OK
1860,295,225,0.762712,0.168790,OK
1861,275,234,0.850909,0.189834,OK
1862,234,204,0.871795,0.164177,OK
1863,225,182,0.808889,0.155732,OK
1864,222,190,0.855856,0.151157,OK
1865,171,119,0.695906,0.132396,OK
1866,363,267,0.735537,0.190338,OK
1867,322,232,0.720497,0.179814,OK
1868,291,234,0.804124,0.180210,OK
1869,275,225,0.818182,0.196966,OK
1870,264,226,0.856061,0.181351,OK
1871,262,210,0.801527,0.134551,OK
1872,247,202,0.817814,0.136550,OK
1873,185,130,0.702703,0.142630,OK
1874,172,144,0.837209,0.145805,OK
1875,427,279,0.653396,0.190821,OK
1876,392,291,0.742347,0.113402,OK
1877,386,299,0.774611,0.070716,OK
1878,382,335,0.876963,0.058007,OK
1879,378,337,0.891534,0.055331,OK
1880,367,280,0.762943,0.097787,OK
1881,344,276,0.802326,0.103864,OK
1882,167,103,0.616766,0.060078,OK
1883,347,255,0.734870,0.120275,OK
1884,335,251,0.749254,0.136958,OK
1885,323,216,0.668731,0.162867,OK
1886,308,204,0.662338,0.172293,OK
1887,272,170,0.625000,0.129753,OK
1888,236,144,0.610169,0.188338,OK
1889,217,135,0.622120,0.296898,OK
1890,0,0,0.000000,0.000000,RESET
1891,463,282,0.609071,0.123328,OK
1892,423,264,0.624113,0.134757,OK
1893,343,261,0.760933,0.081644,OK
1894,298,218,0.731544,0.050945,OK
1895,272,203,0.746324,0.053580,OK
1896,251,211,0.840637,0.049542,OK
1897,227,180,0.792952,0.052347,OK
1898,113,83,0.734513,0.064345,OK
1899,388,232,0.597938,0.073462,GEOM_SKIP
1900,343,187,0.545190,0.101488,GEOM_SKIP
1901,300,149,0.496667,0.151617,GEOM_SKIP
1902,244,132,0.540984,0.170840,GEOM_SKIP
1903,199,128,0.643216,0.105754,OK
1904,181,101,0.558011,0.109154,GEOM_SKIP
1905,159,99,0.622642,0.086895,OK
1906,299,166,0.555184,0.076868,GEOM_SKIP
1907,257,155,0.603113,0.070524,OK
1908,223,137,0.614350,0.054498,OK
1909,191,138,0.722513,0.044982,OK
1910,175,134,0.765714,0.035713,OK
1911,278,202,0.726619,0.238605,OK
1912,261,170,0.651341,0.263912,OK
1913,247,149,0.603239,0.350669,OK
1914,225,114,0.506667,0.314913,GEOM_SKIP
1915,218,116,0.532110,0.337315,GEOM_SKIP
1916,188,112,0.595745,0.344999,GEOM_SKIP
1917,157,96,0.611465,0.538748,OK
1918,263,157,0.596958,0.086059,GEOM_SKIP
1919,215,152,0.706977,0.104842,OK
1920,199,146,0.733668,0.147790,OK
1921,193,128,0.663212,0.196897,OK
1922,184,126,0.684783,0.233755,OK
1923,146,83,0.568493,0.301918,GEOM_SKIP
1924,142,106,0.746479,0.329670,OK
1925,246,173,0.703252,0.318475,OK
1926,224,132,0.589286,0.267009,GEOM_SKIP
1927,180,121,0.672222,0.095371,OK
1928,159,119,0.748428,0.065287,OK
1929,292,183,0.626712,0.094248,OK
1930,274,165,0.602190,0.131429,OK
1931,196,111,0.566327,0.177101,GEOM_SKIP
1932,182,136,0.747253,0.219336,OK
1933,173,138,0.797688,0.200108,OK
1934,255,152,0.596078,0.289892,GEOM_SKIP
1935,207,139,0.671498,0.339073,OK
1936,183,126,0.688525,0.424133,OK
1937,179,117,0.653631,0.431383,OK
1938,367,217,0.591281,0.339707,GEOM_SKIP
1939,264,139,0.526515,0.253190,GEOM_SKIP
1940,258,174,0.674419,0.253426,OK
1941,224,139,0.620536,0.226792,OK
1942,188,131,0.696809,0.176850,OK
1943,180,109,0.605556,0.149153,OK
1944,166,136,0.819277,0.139272,OK
1945,289,163,0.564014,0.136998,GEOM_SKIP
1946,263,165,0.627376,0.093872,OK
1947,0,0,0.000000,0.000000,RESET
1948,342,252,0.736842,0.095174,OK
1949,329,266,0.808511,0.060139,OK
1950,310,228,0.735484,0.051859,OK
1951,305,249,0.816393,0.054080,OK
1952,301,259,0.860465,0.057292,OK
1953,290,241,0.831034,0.064190,OK
1954,286,246,0.860140,0.074931,OK
1955,189,116,0.613757,0.090118,OK
1956,185,145,0.783784,0.096251,OK
1957,184,145,0.788043,0.103277,OK
1958,157,121,0.770701,0.084454,OK
1959,293,187,0.638225,0.194234,OK
1960,277,177,0.638989,0.173248,OK
1961,245,191,0.779592,0.142981,OK
1962,236,183,0.775424,0.177438,OK
1963,231,160,0.692641,0.205824,OK
1964,222,176,0.792793,0.219977,OK
1965,214,165,0.771028,0.213535,OK
1966,209,127,0.607656,0.192234,OK
1967,190,140,0.736842,0.147998,OK
1968,160,123,0.768750,0.127325,OK
1969,284,205,0.721831,0.129253,OK
1970,277,192,0.693141,0.123916,OK
1971,267,199,0.745318,0.110114,OK
1972,229,147,0.641921,0.096213,OK
1973,228,171,0.750000,0.096643,OK
1974,210,175,0.833333,0.089609,OK
1975,207,161,0.777778,0.081580,OK
1976,192,151,0.786458,0.083708,OK
1977,183,153,0.836066,0.084730,OK
1978,179,152,0.849162,0.090882,OK
1979,268,244,0.910448,0.069375,OK
1980,219,155,0.707763,0.060908,OK
1981,210,195,0.928571,0.048324,OK
1982,207,195,0.942029,0.051228,OK
1983,207,191,0.922705,0.054281,OK
1984,197,185,0.939086,0.047730,OK
1985,189,175,0.925926,0.044437,OK
1986,179,158,0.882682,0.047166,OK
1987,278,237,0.852518,0.047207,OK
1988,206,143,0.694175,0.057877,OK
1989,177,168,0.949153,0.031362,OK
1990,250,227,0.908000,0.037602,OK
1991,228,207,0.907895,0.039602,OK
1992,221,198,0.895928,0.045858,OK
1993,214,190,0.887850,0.054129,OK
1994,188,169,0.898936,0.062233,OK
1995,182,167,0.917582,0.072421,OK
1996,0,0,0.000000,0.000000,RESET
1997,320,260,0.812500,0.109989,OK
1998,257,217,0.844358,0.102469,OK
1999,218,194,0.889908,0.103385,OK
2000,211,184,0.872038,0.085049,OK
2001,190,167,0.878947,0.090814,OK
2002,185,159,0.859459,0.088019,OK
2003,180,153,0.850000,0.074343,OK
2004,177,147,0.830508,0.073975,OK
2005,361,244,0.675900,0.084914,OK
2006,342,278,0.812865,0.069054,OK
2007,328,264,0.804878,0.077583,OK
2008,314,237,0.754777,0.089978,OK
2009,296,249,0.841216,0.096510,OK
2010,285,226,0.792982,0.079563,OK
2011,283,224,0.791519,0.073116,OK
2012,197,134,0.680203,0.065330,OK
2013,194,156,0.804124,0.071727,OK
2014,189,159,0.841270,0.076091,OK
2015,174,155,0.890805,0.075470,OK
2016,346,290,0.838150,0.099083,OK
2017,309,246,0.796117,0.130611,OK
2018,269,189,0.702602,0.157158,OK
2019,243,178,0.732510,0.180846,OK
2020,194,145,0.747423,0.099709,OK
2021,159,112,0.704403,0.100568,OK
2022,271,194,0.715867,0.200744,OK
2023,263,173,0.657795,0.252971,OK
2024,201,134,0.666667,0.094540,OK
2025,175,129,0.737143,0.085583,OK
2026,230,180,0.782609,0.155512,OK
2027,217,167,0.769585,0.164959,OK
2028,200,154,0.770000,0.165200,OK
2029,193,138,0.715026,0.193038,OK
2030,166,124,0.746988,0.078923,OK
2031,215,185,0.860465,0.057334,OK
2032,208,171,0.822115,0.029487,OK
2033,207,175,0.845411,0.036840,OK
2034,204,171,0.838235,0.059784,OK
2035,204,170,0.833333,0.062461,OK
2036,203,182,0.896552,0.068796,OK
2037,131,104,0.793893,0.075830,OK
2038,308,216,0.701299,0.139352,OK
2039,279,206,0.738351,0.152532,OK
2040,269,224,0.832714,0.164970,OK
2041,253,203,0.802372,0.150192,OK
2042,251,210,0.836653,0.154364,OK
2043,206,162,0.786408,0.169856,OK
2044,203,171,0.842365,0.168695,OK
2045,170,109,0.641176,0.178990,OK
2046,462,330,0.714286,0.221739,OK
2047,427,317,0.742389,0.210720,OK
2048,383,304,0.793734,0.154585,OK
2049,354,267,0.754237,0.139253,OK
2050,302,236,0.781457,0.140333,OK
2051,254,196,0.771654,0.130559,OK
2052,245,168,0.685714,0.132753,OK
2053,180,114,0.633333,0.128392,OK
2054,178,136,0.764045,0.146358,OK
2055,435,342,0.786207,0.291342,OK
2056,374,299,0.799465,0.260977,OK
2057,316,256,0.810127,0.280164,OK
2058,273,223,0.816850,0.220106,OK
2059,230,181,0.786957,0.234595,OK
2060,210,165,0.785714,0.221374,OK
2061,204,149,0.730392,0.194517,OK
2062,180,142,0.788889,0.203361,OK
2063,175,136,0.777143,0.250218,OK
2064,384,261,0.679688,0.304224,OK
2065,338,238,0.704142,0.282467,OK
2066,317,220,0.694006,0.202784,OK
2067,299,213,0.712375,0.179828,OK
2068,275,191,0.694545,0.195013,OK
2069,252,170,0.674603,0.183442,OK
2070,185,91,0.491892,0.122683,GEOM_SKIP
2071,169,114,0.674556,0.115594,OK
2072,404,336,0.831683,0.086246,OK
2073,394,317,0.804569,0.079428,OK
2074,384,322,0.838542,0.074582,OK
2075,365,296,0.810959,0.068231,OK
