frame,tracked,inliers,ratio,parallax,status
676,225,172,0.764444,0.073629,OK
677,216,175,0.810185,0.072966,OK
678,208,183,0.879808,0.063220,OK
679,191,167,0.874346,0.064360,OK
680,181,163,0.900552,0.047737,OK
681,177,143,0.807910,0.040811,OK
682,222,156,0.702703,0.028071,OK
683,207,173,0.835749,0.031723,OK
684,194,161,0.829897,0.097253,OK
685,182,160,0.879121,0.111377,OK
686,176,146,0.829545,0.084052,OK
687,357,280,0.784314,0.113786,OK
688,304,248,0.815789,0.128418,OK
689,279,237,0.849462,0.137962,OK
690,174,125,0.718391,0.129171,OK
691,305,236,0.773770,0.112850,OK
692,231,164,0.709957,0.145770,OK
693,218,149,0.683486,0.147590,OK
694,211,167,0.791469,0.138115,OK
695,206,176,0.854369,0.131817,OK
696,195,154,0.789744,0.105357,OK
697,185,158,0.854054,0.090963,OK
698,174,153,0.879310,0.080382,OK
699,461,420,0.911063,0.106216,OK
700,414,358,0.864734,0.084092,OK
701,400,353,0.882500,0.081851,OK
702,389,318,0.817481,0.091720,OK
703,334,300,0.898204,0.098860,OK
704,316,284,0.898734,0.102123,OK
705,302,271,0.897351,0.118636,OK
706,161,111,0.689441,0.106400,OK
707,503,414,0.823062,0.174894,OK
708,426,352,0.826291,0.173938,OK
709,361,256,0.709141,0.187826,OK
710,301,228,0.757475,0.153085,OK
711,259,195,0.752896,0.137022,OK
712,240,194,0.808333,0.102619,OK
713,208,173,0.831731,0.101642,OK
714,188,159,0.845745,0.120282,OK
715,179,155,0.865922,0.108162,OK
716,439,407,0.927107,0.113538,OK
717,383,356,0.929504,0.089780,OK
718,344,312,0.906977,0.086155,OK
719,329,309,0.939210,0.086391,OK
720,320,300,0.937500,0.059172,OK
721,313,297,0.948882,0.026707,OK
722,308,288,0.935065,0.032567,OK
723,303,272,0.897690,0.038426,OK
724,302,266,0.880795,0.029777,OK
725,289,264,0.913495,0.037507,OK
726,273,238,0.871795,0.047187,OK
727,259,237,0.915058,0.031024,OK
728,239,216,0.903766,0.025654,OK
729,230,208,0.904348,0.022977,OK
730,223,202,0.905830,0.032231,OK
731,219,199,0.908676,0.045169,OK
732,214,192,0.897196,0.048411,OK
733,211,193,0.914692,0.023746,OK
734,208,188,0.903846,0.021033,OK
735,199,175,0.879397,0.042324,OK
736,192,178,0.927083,0.040075,OK
737,191,168,0.879581,0.043035,OK
738,185,172,0.929730,0.047088,OK
739,176,165,0.937500,0.040210,OK
740,492,407,0.827236,0.060382,OK
741,446,381,0.854260,0.045031,OK
742,427,379,0.887588,0.034931,OK
743,407,346,0.850123,0.043820,OK
744,380,348,0.915789,0.062278,OK
745,371,330,0.889488,0.040194,OK
746,362,310,0.856354,0.038530,OK
747,310,271,0.874194,0.044102,OK
748,304,267,0.878289,0.035618,OK
749,300,262,0.873333,0.038300,OK
750,287,249,0.867596,0.059342,OK
751,278,242,0.870504,0.071234,OK
752,276,249,0.902174,0.088490,OK
753,274,233,0.850365,0.107838,OK
754,272,234,0.860294,0.132487,OK
755,256,225,0.878906,0.122936,OK
756,250,230,0.920000,0.101787,OK
757,243,208,0.855967,0.109020,OK
758,241,209,0.867220,0.099863,OK
759,241,192,0.796680,0.093297,OK
760,238,210,0.882353,0.095695,OK
761,231,185,0.800866,0.097367,OK
762,214,162,0.757009,0.095755,OK
763,182,162,0.890110,0.088936,OK
764,180,164,0.911111,0.081349,OK
765,174,160,0.919540,0.073601,OK
766,654,559,0.854740,0.096092,OK
767,645,520,0.806202,0.103641,OK
768,627,527,0.840510,0.088309,OK
769,588,441,0.750000,0.061790,OK
770,571,451,0.789842,0.063350,OK
771,503,395,0.785288,0.088828,OK
772,331,242,0.731118,0.076005,OK
773,310,251,0.809677,0.084641,OK
774,290,226,0.779310,0.106670,OK
775,275,218,0.792727,0.119284,OK
776,269,206,0.765799,0.120585,OK
777,267,218,0.816479,0.089959,OK
778,265,208,0.784906,0.101931,OK
779,263,193,0.733840,0.168578,OK
780,261,177,0.678161,0.188264,OK
781,258,209,0.810078,0.193708,OK
782,251,188,0.749004,0.183139,OK
783,229,189,0.825328,0.110560,OK
784,198,159,0.803030,0.087640,OK
785,179,147,0.821229,0.088237,OK
786,524,457,0.872137,0.073033,OK
787,519,462,0.890173,0.062371,OK
788,457,372,0.814004,0.060534,OK
789,453,388,0.856512,0.055823,OK
790,441,375,0.850340,0.059688,OK
791,417,337,0.808153,0.061931,OK
792,383,312,0.814621,0.061132,OK
793,362,280,0.773481,0.084575,OK
794,315,266,0.844444,0.092643,OK
795,287,259,0.902439,0.081869,OK
796,203,172,0.847291,0.119866,OK
797,199,191,0.959799,0.130613,OK
798,199,171,0.859296,0.101093,OK
799,198,174,0.878788,0.075882,OK
800,198,177,0.893939,0.086190,OK
801,180,143,0.794444,0.102099,OK
802,171,139,0.812865,0.093156,OK
803,552,448,0.811594,0.139876,OK
804,507,420,0.828402,0.131197,OK
805,432,334,0.773148,0.108075,OK
806,405,332,0.819753,0.103150,OK
807,378,342,0.904762,0.074499,OK
808,353,302,0.855524,0.072268,OK
809,339,311,0.917404,0.079011,OK
810,327,301,0.920489,0.076712,OK
811,315,298,0.946032,0.088892,OK
812,302,263,0.870861,0.047868,OK
813,285,270,0.947368,0.054688,OK
814,260,245,0.942308,0.043833,OK
815,257,234,0.910506,0.044963,OK
816,257,235,0.914397,0.051432,OK
817,257,232,0.902724,0.056672,OK
818,256,233,0.910156,0.071289,OK
819,250,206,0.824000,0.082504,OK
820,230,200,0.869565,0.061905,OK
821,188,135,0.718085,0.040523,OK
822,178,163,0.915730,0.054314,OK
823,528,416,0.787879,0.149873,OK
824,487,447,0.917864,0.120208,OK
825,461,417,0.904555,0.138789,OK
826,416,371,0.891827,0.117741,OK
827,400,355,0.887500,0.115323,OK
828,361,321,0.889197,0.102419,OK
829,268,205,0.764925,0.083231,OK
830,260,216,0.830769,0.091833,OK
831,254,218,0.858268,0.093665,OK
832,253,196,0.774704,0.089867,OK
833,253,201,0.794466,0.108738,OK
834,244,191,0.782787,0.099913,OK
835,239,172,0.719665,0.070785,OK
836,223,171,0.766816,0.063185,OK
837,201,125,0.621891,0.059652,OK
838,193,145,0.751295,0.087184,OK
839,191,148,0.774869,0.085563,OK
840,185,133,0.718919,0.133861,OK
841,167,124,0.742515,0.164999,OK
842,463,392,0.846652,0.189592,OK
843,412,371,0.900485,0.161883,OK
844,366,296,0.808743,0.176300,OK
845,338,279,0.825444,0.212639,OK
846,298,222,0.744966,0.184162,OK
847,284,249,0.876761,0.154251,OK
848,274,204,0.744526,0.143831,OK
849,257,202,0.785992,0.140491,OK
850,218,176,0.807339,0.090349,OK
851,201,188,0.935323,0.088654,OK
852,191,169,0.884817,0.077383,OK
853,184,169,0.918478,0.048256,OK
854,180,164,0.911111,0.068655,OK
855,175,150,0.857143,0.130442,OK
856,456,311,0.682018,0.088154,OK
857,417,306,0.733813,0.104874,OK
858,371,277,0.746631,0.067619,OK
859,335,251,0.749254,0.112601,OK
860,293,237,0.808874,0.119752,OK
861,269,213,0.791822,0.103393,OK
862,157,129,0.821656,0.111220,OK
863,320,247,0.771875,0.144013,OK
864,291,244,0.838488,0.158073,OK
865,260,209,0.803846,0.173389,OK
866,236,190,0.805085,0.159880,OK
867,220,161,0.731818,0.171987,OK
868,208,163,0.783654,0.147909,OK
869,164,126,0.768293,0.116525,OK
870,223,166,0.744395,0.139477,OK
871,212,192,0.905660,0.120788,OK
872,206,162,0.786408,0.115291,OK
873,203,186,0.916256,0.093563,OK
874,197,187,0.949239,0.082086,OK
875,186,156,0.838710,0.067873,OK
876,174,159,0.913793,0.052259,OK
877,426,375,0.880282,0.053595,OK
878,264,192,0.727273,0.063206,OK
879,261,226,0.865900,0.079834,OK
880,258,233,0.903101,0.118097,OK
881,249,236,0.947791,0.135263,OK
882,245,216,0.881633,0.147337,OK
883,237,212,0.894515,0.156666,OK
884,225,205,0.911111,0.147015,OK
885,220,199,0.904545,0.122909,OK
886,150,97,0.646667,0.272937,OK
887,489,398,0.813906,0.230178,OK
888,389,280,0.719794,0.250528,OK
889,339,253,0.746313,0.189345,OK
890,285,202,0.708772,0.167818,OK
891,265,204,0.769811,0.138810,OK
892,245,218,0.889796,0.108130,OK
893,227,196,0.863436,0.079580,OK
894,205,175,0.853659,0.061486,OK
895,162,130,0.802469,0.020508,OK
896,504,459,0.910714,0.070279,OK
897,475,439,0.924211,0.095992,OK
898,436,395,0.905963,0.084815,OK
899,407,348,0.855037,0.068879,OK
900,398,361,0.907035,0.067403,OK
901,376,337,0.896277,0.057243,OK
902,371,330,0.889488,0.093236,OK
903,353,307,0.869688,0.089542,OK
904,338,274,0.810651,0.080870,OK
905,318,258,0.811321,0.093273,OK
906,292,232,0.794521,0.092216,OK
907,271,208,0.767528,0.073656,OK
908,259,225,0.868726,0.064615,OK
909,250,195,0.780000,0.093678,OK
910,236,205,0.868644,0.076031,OK
911,232,195,0.840517,0.051888,OK
912,228,189,0.828947,0.037968,OK
913,212,188,0.886792,0.031254,OK
914,203,186,0.916256,0.027210,OK
915,195,184,0.943590,0.019376,OK
916,195,195,1.000000,0.018375,OK
917,188,187,0.994681,0.033797,OK
918,187,163,0.871658,0.071763,OK
919,159,133,0.836478,0.055777,OK
920,512,425,0.830078,0.095902,OK
921,464,420,0.905172,0.105856,OK
922,425,354,0.832941,0.072447,OK
923,377,327,0.867374,0.053797,OK
924,356,316,0.887640,0.048281,OK
925,327,294,0.899083,0.027760,OK
926,314,279,0.888535,0.035306,OK
927,284,221,0.778169,0.052191,OK
928,279,258,0.924731,0.068127,OK
929,274,242,0.883212,0.070886,OK
930,267,234,0.876404,0.063343,OK
931,263,229,0.870722,0.075448,OK
932,261,237,0.908046,0.088884,OK
933,258,222,0.860465,0.094895,OK
934,258,228,0.883721,0.111559,OK
935,249,221,0.887550,0.114560,OK
936,248,198,0.798387,0.098549,OK
937,248,229,0.923387,0.083942,OK
938,247,220,0.890688,0.066489,OK
939,243,223,0.917695,0.049351,OK
940,239,217,0.907950,0.039544,OK
941,235,214,0.910638,0.040176,OK
942,228,219,0.960526,0.050319,OK
943,225,210,0.933333,0.053749,OK
944,225,202,0.897778,0.059972,OK
945,221,198,0.895928,0.089541,OK
946,210,176,0.838095,0.101279,OK
947,178,163,0.915730,0.093818,OK
948,609,482,0.791461,0.155305,OK
949,591,508,0.859560,0.141653,OK
950,520,389,0.748077,0.123844,OK
951,469,380,0.810235,0.106809,OK
952,311,229,0.736334,0.112628,OK
953,296,237,0.800676,0.157699,OK
954,277,232,0.837545,0.148396,OK
955,257,223,0.867704,0.169863,OK
956,246,214,0.869919,0.166434,OK
957,240,196,0.816667,0.146358,OK
958,231,202,0.874459,0.127521,OK
959,210,185,0.880952,0.110310,OK
960,191,140,0.732984,0.102087,OK
961,190,150,0.789474,0.087516,OK
962,179,155,0.865922,0.075957,OK
963,537,433,0.806331,0.082825,OK
964,499,440,0.881764,0.062287,OK
965,491,420,0.855397,0.042358,OK
966,475,380,0.800000,0.055704,OK
967,448,368,0.821429,0.100776,OK
968,307,199,0.648208,0.125996,OK
969,296,238,0.804054,0.128155,OK
970,274,210,0.766423,0.131765,OK
971,252,220,0.873016,0.127790,OK
972,248,207,0.834677,0.149894,OK
973,226,199,0.880531,0.088778,OK
974,221,209,0.945701,0.091659,OK
975,218,189,0.866972,0.108438,OK
976,218,184,0.844037,0.120894,OK
977,197,178,0.903553,0.124985,OK
978,191,162,0.848168,0.105910,OK
979,188,156,0.829787,0.087161,OK
980,185,155,0.837838,0.080318,OK
981,179,160,0.893855,0.074557,OK
982,600,522,0.870000,0.082319,OK
983,581,499,0.858864,0.066585,OK
984,566,469,0.828622,0.078772,OK
985,375,254,0.677333,0.095057,OK
986,355,286,0.805634,0.104598,OK
987,340,271,0.797059,0.091282,OK
988,335,273,0.814925,0.056684,OK
989,327,260,0.795107,0.078330,OK
990,299,263,0.879599,0.081978,OK
991,278,255,0.917266,0.084053,OK
992,265,236,0.890566,0.103662,OK
993,257,231,0.898833,0.102443,OK
994,250,220,0.880000,0.082215,OK
995,243,218,0.897119,0.070570,OK
996,217,193,0.889401,0.063942,OK
997,207,186,0.898551,0.118821,OK
998,203,167,0.822660,0.102670,OK
999,197,168,0.852792,0.086212,OK
1000,179,166,0.927374,0.066349,OK
1001,448,380,0.848214,0.121512,OK
1002,416,370,0.889423,0.098037,OK
1003,394,363,0.921320,0.096881,OK
1004,385,350,0.909091,0.101656,OK
1005,337,306,0.908012,0.082905,OK
1006,314,271,0.863057,0.072945,OK
1007,291,255,0.876289,0.073143,OK
1008,278,250,0.899281,0.071389,OK
1009,232,205,0.883621,0.060161,OK
1010,225,208,0.924444,0.060127,OK
1011,216,200,0.925926,0.062312,OK
1012,204,181,0.887255,0.077212,OK
1013,202,195,0.965347,0.102808,OK
1014,197,171,0.868020,0.160423,OK
1015,193,177,0.917098,0.170516,OK
1016,188,173,0.920213,0.165904,OK
1017,168,140,0.833333,0.158476,OK
1018,515,452,0.877670,0.162442,OK
1019,465,373,0.802151,0.172750,OK
1020,405,319,0.787654,0.173764,OK
1021,365,294,0.805479,0.157182,OK
1022,331,245,0.740181,0.157124,OK
1023,309,230,0.744337,0.146454,OK
1024,280,198,0.707143,0.109202,OK
1025,213,149,0.699531,0.096641,OK
1026,180,134,0.744444,0.101884,OK
1027,171,133,0.777778,0.127211,OK
1028,468,358,0.764957,0.093418,OK
1029,436,345,0.791284,0.097367,OK
1030,388,305,0.786082,0.129830,OK
1031,353,298,0.844193,0.147467,OK
1032,325,260,0.800000,0.131798,OK
1033,296,237,0.800676,0.071817,OK
1034,189,155,0.820106,0.054770,OK
1035,189,148,0.783069,0.058892,OK
1036,186,152,0.817204,0.076644,OK
1037,179,165,0.921788,0.085970,OK
1038,362,260,0.718232,0.121538,OK
1039,320,255,0.796875,0.128389,OK
1040,297,230,0.774411,0.120214,OK
1041,269,213,0.791822,0.150166,OK
1042,129,104,0.806202,0.132324,OK
1043,332,266,0.801205,0.116774,OK
1044,283,231,0.816254,0.128243,OK
1045,268,237,0.884328,0.126948,OK
1046,264,238,0.901515,0.098445,OK
1047,260,217,0.834615,0.088510,OK
1048,255,205,0.803922,0.097077,OK
1049,248,213,0.858871,0.088814,OK
1050,221,174,0.787330,0.072254,OK
1051,200,171,0.855000,0.055358,OK
1052,187,159,0.850267,0.063477,OK
1053,176,132,0.750000,0.080233,OK
1054,450,352,0.782222,0.115895,OK
1055,406,288,0.709360,0.144761,OK
1056,378,280,0.740741,0.172866,OK
1057,314,240,0.764331,0.175504,OK
1058,119,90,0.756303,0.187017,OK
1059,509,402,0.789784,0.228627,OK
1060,437,345,0.789474,0.185340,OK
1061,387,305,0.788114,0.181716,OK
1062,326,247,0.757669,0.216813,OK
1063,266,210,0.789474,0.224108,OK
1064,249,198,0.795181,0.175180,OK
1065,224,177,0.790179,0.117346,OK
1066,214,187,0.873832,0.104703,OK
1067,185,147,0.794595,0.081075,OK
1068,181,145,0.801105,0.062321,OK
1069,177,135,0.762712,0.056362,OK
1070,488,410,0.840164,0.075705,OK
1071,459,399,0.869281,0.063593,OK
1072,443,382,0.862302,0.104439,OK
1073,437,361,0.826087,0.094143,OK
1074,420,346,0.823810,0.096480,OK
1075,297,223,0.750842,0.062533,OK
1076,285,229,0.803509,0.040047,OK
1077,259,192,0.741313,0.049689,OK
1078,235,185,0.787234,0.049375,OK
1079,219,180,0.821918,0.044542,OK
1080,209,178,0.851675,0.039639,OK
1081,198,168,0.848485,0.063414,OK
1082,188,152,0.808511,0.062264,OK
1083,188,170,0.904255,0.035289,OK
1084,187,164,0.877005,0.065680,OK
1085,186,169,0.908602,0.057332,OK
1086,183,166,0.907104,0.054294,OK
1087,182,165,0.906593,0.041022,OK
1088,180,163,0.905556,0.019111,OK
1089,174,161,0.925287,0.015364,OK
1090,492,433,0.880081,0.056041,OK
1091,432,361,0.835648,0.034290,OK
1092,406,363,0.894089,0.045637,OK
1093,383,340,0.887728,0.075519,OK
1094,368,312,0.847826,0.082161,OK
1095,364,316,0.868132,0.058449,OK
1096,321,268,0.834891,0.051372,OK
1097,290,261,0.900000,0.063954,OK
1098,282,243,0.861702,0.036413,OK
1099,254,230,0.905512,0.021363,OK
1100,248,234,0.943548,0.041178,OK
1101,246,222,0.902439,0.056642,OK
1102,239,221,0.924686,0.073101,OK
1103,233,210,0.901288,0.091062,OK
1104,230,212,0.921739,0.100203,OK
1105,230,217,0.943478,0.084900,OK
1106,228,193,0.846491,0.063146,OK
1107,225,205,0.911111,0.078921,OK
1108,220,207,0.940909,0.095830,OK
1109,217,203,0.935484,0.108766,OK
1110,214,201,0.939252,0.106324,OK
1111,209,193,0.923445,0.099010,OK
1112,207,186,0.898551,0.094035,OK
1113,207,191,0.922705,0.091759,OK
1114,203,185,0.911330,0.081394,OK
1115,196,183,0.933673,0.062345,OK
1116,185,164,0.886486,0.049906,OK
1117,173,152,0.878613,0.058507,OK
1118,613,497,0.810767,0.104787,OK
1119,584,485,0.830479,0.105383,OK
1120,546,422,0.772894,0.108460,OK
1121,513,424,0.826511,0.113657,OK
1122,470,395,0.840426,0.097488,OK
1123,435,345,0.793103,0.092721,OK
1124,251,197,0.784861,0.092216,OK
1125,244,223,0.913934,0.100423,OK
1126,230,206,0.895652,0.093895,OK
1127,226,209,0.924779,0.092232,OK
1128,221,209,0.945701,0.105202,OK
1129,214,192,0.897196,0.115672,OK
1130,213,196,0.920188,0.134038,OK
1131,212,184,0.867925,0.141782,OK
1132,201,140,0.696517,0.152318,OK
1133,178,149,0.837079,0.143867,OK
1134,479,359,0.749478,0.150676,OK
1135,457,355,0.776805,0.112963,OK
1136,410,326,0.795122,0.078995,OK
1137,389,330,0.848329,0.059885,OK
1138,357,304,0.851541,0.052854,OK
1139,327,292,0.892966,0.081618,OK
1140,288,243,0.843750,0.077901,OK
1141,261,233,0.892720,0.070737,OK
1142,251,230,0.916335,0.055049,OK
1143,249,230,0.923695,0.052495,OK
1144,244,206,0.844262,0.064123,OK
1145,236,206,0.872881,0.071565,OK
1146,221,195,0.882353,0.079186,OK
1147,191,181,0.947644,0.058618,OK
1148,179,171,0.955307,0.062025,OK
1149,529,469,0.886578,0.134309,OK
1150,514,469,0.912451,0.119153,OK
1151,456,374,0.820175,0.123241,OK
1152,424,329,0.775943,0.127009,OK
1153,387,316,0.816537,0.129054,OK
1154,360,276,0.766667,0.127469,OK
1155,322,261,0.810559,0.109589,OK
1156,303,218,0.719472,0.143042,OK
1157,287,223,0.777003,0.126307,OK
1158,278,230,0.827338,0.112393,OK
1159,264,207,0.784091,0.088232,OK
1160,253,215,0.849802,0.076153,OK
1161,229,198,0.864629,0.069883,OK
1162,212,186,0.877358,0.058280,OK
1163,193,180,0.932642,0.051619,OK
1164,185,169,0.913514,0.062008,OK
1165,151,138,0.913907,0.025855,OK
1166,494,451,0.912955,0.105195,OK
1167,454,405,0.892070,0.101372,OK
1168,428,382,0.892523,0.109682,OK
1169,405,364,0.898765,0.119987,OK
1170,368,334,0.907609,0.131592,OK
1171,328,293,0.893293,0.116399,OK
1172,322,288,0.894410,0.148212,OK
1173,256,191,0.746094,0.140884,OK
1174,243,214,0.880658,0.156419,OK
1175,198,173,0.873737,0.114841,OK
1176,190,166,0.873684,0.087472,OK
1177,180,162,0.900000,0.097896,OK
1178,171,147,0.859649,0.091943,OK
1179,486,455,0.936214,0.107259,OK
1180,452,383,0.847345,0.107525,OK
1181,435,382,0.878161,0.111949,OK
1182,398,364,0.914573,0.127728,OK
1183,363,302,0.831956,0.150354,OK
1184,329,283,0.860182,0.136089,OK
1185,321,268,0.834891,0.151232,OK
1186,311,272,0.874598,0.157946,OK
1187,288,221,0.767361,0.173917,OK
1188,267,214,0.801498,0.179426,OK
1189,216,145,0.671296,0.234721,OK
1190,192,147,0.765625,0.302097,OK
1191,182,149,0.818681,0.356028,OK
1192,172,141,0.819767,0.447615,OK
1193,485,391,0.806186,0.181135,OK
1194,453,366,0.807947,0.203766,OK
1195,393,300,0.763359,0.217931,OK
1196,348,252,0.724138,0.199650,OK
1197,219,148,0.675799,0.170129,OK
1198,210,174,0.828571,0.131267,OK
1199,194,171,0.881443,0.113247,OK
1200,174,162,0.931034,0.084066,OK
1201,450,357,0.793333,0.098168,OK
1202,376,271,0.720745,0.105767,OK
1203,326,246,0.754601,0.102687,OK
1204,297,236,0.794613,0.114923,OK
1205,226,168,0.743363,0.069342,OK
1206,217,177,0.815668,0.061307,OK
1207,209,177,0.846890,0.057368,OK
1208,208,178,0.855769,0.053941,OK
1209,194,170,0.876289,0.057643,OK
1210,188,153,0.813830,0.062584,OK
1211,185,145,0.783784,0.081544,OK
1212,180,153,0.850000,0.081665,OK
1213,179,157,0.877095,0.089540,OK
1214,186,156,0.838710,0.070721,OK
1215,185,158,0.854054,0.075858,OK
1216,180,154,0.855556,0.108045,OK
1217,171,148,0.865497,0.115301,OK
1218,305,241,0.790164,0.116124,OK
1219,287,242,0.843206,0.101239,OK
1220,275,237,0.861818,0.098244,OK
1221,256,211,0.824219,0.097345,OK
1222,172,129,0.750000,0.087230,OK
1223,327,267,0.816514,0.084721,OK
1224,300,246,0.820000,0.082663,OK
1225,283,245,0.865724,0.076203,OK
1226,265,239,0.901887,0.083739,OK
1227,249,225,0.903614,0.088838,OK
1228,225,204,0.906667,0.090688,OK
1229,218,196,0.899083,0.093025,OK
1230,143,109,0.762238,0.087895,OK
1231,507,420,0.828402,0.142937,OK
1232,451,349,0.773836,0.164292,OK
1233,415,312,0.751807,0.157443,OK
1234,397,301,0.758186,0.151165,OK
1235,335,242,0.722388,0.136837,OK
1236,308,214,0.694805,0.122790,OK
1237,269,206,0.765799,0.096448,OK
1238,148,106,0.716216,0.097156,OK
1239,454,368,0.810573,0.176520,OK
1240,391,317,0.810742,0.164570,OK
1241,359,298,0.830084,0.129778,OK
1242,349,287,0.822350,0.100455,OK
1243,339,282,0.831858,0.079194,OK
1244,302,269,0.890728,0.062133,OK
1245,286,246,0.860140,0.055323,OK
1246,243,186,0.765432,0.045727,OK
1247,239,200,0.836820,0.036264,OK
1248,232,198,0.853448,0.030207,OK
1249,228,194,0.850877,0.017082,OK
1250,222,180,0.810811,0.017684,OK
1251,218,183,0.839450,0.013006,OK
1252,208,176,0.846154,0.017986,OK
1253,201,176,0.875622,0.023058,OK
1254,198,170,0.858586,0.022001,OK
1255,194,171,0.881443,0.024209,OK
1256,186,166,0.892473,0.027363,OK
1257,177,163,0.920904,0.035890,OK
1258,415,357,0.860241,0.059175,OK
1259,362,317,0.875691,0.050116,OK
1260,344,293,0.851744,0.056750,OK
1261,335,313,0.934328,0.057502,OK
1262,333,308,0.924925,0.068098,OK
1263,326,281,0.861963,0.055761,OK
1264,318,278,0.874214,0.039413,OK
1265,298,255,0.855705,0.030077,OK
1266,276,236,0.855072,0.029184,OK
1267,258,219,0.848837,0.027220,OK
1268,244,210,0.860656,0.022959,OK
1269,238,225,0.945378,0.014736,OK
1270,233,205,0.879828,0.022680,OK
1271,222,204,0.918919,0.021737,OK
1272,219,206,0.940639,0.022213,OK
1273,218,210,0.963303,0.019691,OK
1274,216,206,0.953704,0.026838,OK
1275,212,195,0.919811,0.034845,OK
1276,210,204,0.971429,0.045742,OK
1277,208,206,0.990385,0.041882,OK
1278,206,192,0.932039,0.044179,OK
1279,206,199,0.966019,0.049932,OK
1280,206,186,0.902913,0.051046,OK
1281,200,192,0.960000,0.059842,OK
1282,200,182,0.910000,0.073729,OK
1283,200,189,0.945000,0.090049,OK
1284,198,173,0.873737,0.108069,OK
1285,188,185,0.984043,0.088447,OK
1286,182,163,0.895604,0.069854,OK
1287,181,173,0.955801,0.057057,OK
1288,178,159,0.893258,0.064381,OK
1289,643,521,0.810264,0.115660,OK
1290,623,536,0.860353,0.109518,OK
1291,591,521,0.881557,0.097897,OK
1292,582,472,0.810997,0.093723,OK
1293,557,477,0.856373,0.089604,OK
1294,526,463,0.880228,0.082238,OK
1295,401,316,0.788030,0.077737,OK
1296,388,323,0.832474,0.087470,OK
1297,363,285,0.785124,0.108511,OK
1298,329,266,0.808511,0.115993,OK
1299,302,255,0.844371,0.138924,OK
1300,292,256,0.876712,0.131359,OK
1301,291,259,0.890034,0.133981,OK
1302,285,258,0.905263,0.147339,OK
1303,270,229,0.848148,0.158368,OK
1304,262,233,0.889313,0.156540,OK
1305,231,187,0.809524,0.150581,OK
1306,184,157,0.853261,0.161186,OK
1307,164,144,0.878049,0.124294,OK
1308,598,435,0.727425,0.180939,OK
1309,576,470,0.815972,0.152041,OK
1310,544,434,0.797794,0.130177,OK
1311,508,413,0.812992,0.124513,OK
1312,396,306,0.772727,0.127967,OK
1313,321,291,0.906542,0.101530,OK
1314,306,276,0.901961,0.098521,OK
1315,304,273,0.898026,0.065518,OK
1316,302,272,0.900662,0.069743,OK
1317,295,265,0.898305,0.067057,OK
1318,284,244,0.859155,0.115436,OK
1319,281,248,0.882562,0.126667,OK
1320,271,228,0.841328,0.121222,OK
1321,237,185,0.780591,0.092320,OK
1322,230,184,0.800000,0.085503,OK
1323,223,177,0.793722,0.057368,OK
1324,222,186,0.837838,0.056836,OK
1325,208,166,0.798077,0.069720,OK
1326,203,161,0.793103,0.083810,OK
1327,192,155,0.807292,0.090815,OK
1328,179,152,0.849162,0.094285,OK
1329,497,392,0.788732,0.139485,OK
1330,455,382,0.839560,0.143628,OK
1331,440,395,0.897727,0.115201,OK
1332,392,344,0.877551,0.109241,OK
1333,338,316,0.934911,0.096990,OK
1334,323,316,0.978328,0.083858,OK
1335,312,296,0.948718,0.109610,OK
1336,262,217,0.828244,0.162868,OK
1337,257,228,0.887160,0.202607,OK
1338,248,225,0.907258,0.221275,OK
1339,242,219,0.904959,0.230994,OK
1340,230,206,0.895652,0.255172,OK
1341,216,184,0.851852,0.312001,OK
1342,208,191,0.918269,0.366395,OK
1343,201,174,0.865672,0.245496,OK
1344,143,116,0.811189,0.053875,OK
1345,469,404,0.861407,0.118720,OK
1346,467,444,0.950749,0.117468,OK
1347,459,417,0.908497,0.088567,OK
1348,442,363,0.821267,0.097214,OK
1349,395,342,0.865823,0.092422,OK
1350,334,264,0.790419,0.103687,OK
1351,303,261,0.861386,0.105907,OK
1352,242,189,0.780992,0.123952,OK
1353,231,195,0.844156,0.098684,OK
1354,222,200,0.900901,0.085676,OK
1355,221,195,0.882353,0.091824,OK
1356,220,193,0.877273,0.110047,OK
1357,217,196,0.903226,0.141870,OK
1358,215,191,0.888372,0.173704,OK
1359,205,183,0.892683,0.202893,OK
1360,202,175,0.866337,0.224639,OK
1361,195,166,0.851282,0.175023,OK
1362,191,169,0.884817,0.188007,OK
1363,165,138,0.836364,0.158336,OK
1364,430,369,0.858140,0.108222,OK
1365,399,324,0.812030,0.122012,OK
1366,340,287,0.844118,0.086377,OK
1367,324,281,0.867284,0.087560,OK
1368,296,243,0.820946,0.095106,OK
1369,176,116,0.659091,0.104657,OK
1370,372,234,0.629032,0.118626,OK
1371,318,216,0.679245,0.148774,OK
1372,299,216,0.722408,0.120891,OK
1373,285,207,0.726316,0.094357,OK
1374,248,204,0.822581,0.092053,OK
1375,226,197,0.871681,0.081695,OK
1376,217,194,0.894009,0.061596,OK
1377,189,158,0.835979,0.083969,OK
1378,181,155,0.856354,0.075137,OK
1379,177,154,0.870056,0.051051,OK
1380,409,310,0.757946,0.107580,OK
1381,353,281,0.796034,0.119826,OK
1382,332,282,0.849398,0.113038,OK
1383,326,289,0.886503,0.099754,OK
1384,315,289,0.917460,0.069902,OK
1385,181,152,0.839779,0.034941,OK
1386,161,156,0.968944,0.038307,OK
1387,382,336,0.879581,0.082919,OK
1388,328,270,0.823171,0.097458,OK
1389,321,285,0.887850,0.099041,OK
1390,313,285,0.910543,0.101462,OK
