frame,tracked,pnp_inliers,err_norm,err_px_med,err_px_max,valid_depth,landmarks,status
389,160,136,0.008799,1.356748,3.034053,136,136,ITER_PNP_OK
390,136,100,0.007486,1.250519,2.686340,100,236,ITER_PNP_OK_REBUILD
391,229,225,0.002522,0.350938,1.265616,225,225,ITER_PNP_OK
392,214,204,0.003578,0.506798,1.698778,204,204,ITER_PNP_OK
393,204,186,0.004561,0.669954,2.646135,186,186,ITER_PNP_OK
394,186,162,0.007284,0.832416,2.946694,162,162,ITER_PNP_OK
395,153,119,0.008594,1.156979,2.921796,119,188,ITER_PNP_OK_REBUILD
396,16,0,999.000000,999.000000,999.000000,0,162,E_FALLBACK_PNP
397,135,117,0.003958,0.385800,1.305161,117,80,ITER_PNP_OK_REBUILD
398,64,63,0.003148,0.364472,0.892373,63,180,ITER_PNP_OK_REBUILD
399,150,140,0.004063,0.389828,1.647095,140,140,ITER_PNP_OK
400,126,112,0.004942,0.569122,2.085730,112,118,ITER_PNP_OK_REBUILD
401,118,118,0.002243,0.319456,1.120319,118,136,ITER_PNP_OK_REBUILD
402,135,134,0.002636,0.379662,1.316173,134,134,ITER_PNP_OK
403,134,133,0.003647,0.532220,1.676612,133,133,ITER_PNP_OK
404,131,123,0.005479,0.772226,2.465500,123,123,ITER_PNP_OK
405,123,107,0.004942,0.764491,2.506897,107,264,ITER_PNP_OK_REBUILD
406,259,251,0.002715,0.291254,0.975616,251,251,ITER_PNP_OK
407,244,222,0.003326,0.367318,1.188674,222,222,ITER_PNP_OK
408,220,187,0.003264,0.456553,1.458487,187,187,ITER_PNP_OK
409,181,167,0.003863,0.543325,2.239776,167,167,ITER_PNP_OK
410,167,152,0.005506,0.663066,2.334304,152,152,ITER_PNP_OK
411,152,124,0.005885,0.696432,2.211226,124,124,ITER_PNP_OK
412,120,93,0.006465,0.850597,2.493574,93,95,ITER_PNP_OK_REBUILD
413,95,88,0.004738,0.419287,1.743363,88,130,ITER_PNP_OK_REBUILD
414,130,130,0.003069,0.410264,1.433064,130,130,ITER_PNP_OK
415,130,128,0.004839,0.692815,1.945754,128,128,ITER_PNP_OK
416,128,115,0.007010,0.996455,2.627678,115,189,ITER_PNP_OK_REBUILD
417,188,184,0.003652,0.437547,1.257845,184,184,ITER_PNP_OK
418,184,152,0.005499,0.793265,1.743619,152,152,ITER_PNP_OK
419,151,129,0.007865,1.131479,2.735323,129,129,ITER_PNP_OK
420,129,97,0.009636,1.343135,3.135404,97,287,ITER_PNP_OK_REBUILD
421,284,271,0.003382,0.359519,1.982345,271,271,ITER_PNP_OK
422,268,217,0.005013,0.566154,2.071252,217,217,ITER_PNP_OK
423,210,169,0.006606,0.753078,2.625232,169,169,ITER_PNP_OK
424,169,124,0.007401,0.924384,3.430370,124,124,ITER_PNP_OK
425,124,79,0.007505,0.903262,3.288542,79,303,ITER_PNP_OK_REBUILD
426,262,219,0.003108,0.321559,1.413785,219,219,ITER_PNP_OK
427,183,173,0.004041,0.447878,1.758902,173,173,ITER_PNP_OK
428,103,95,0.007507,0.811297,2.425445,95,159,ITER_PNP_OK_REBUILD
429,132,125,0.002428,0.282985,1.938762,125,125,ITER_PNP_OK
430,125,109,0.003515,0.482632,2.472006,109,422,ITER_PNP_OK_REBUILD
431,388,359,0.002907,0.322893,1.611167,359,359,ITER_PNP_OK
432,350,315,0.004315,0.514343,2.608627,315,315,ITER_PNP_OK
433,315,306,0.005977,0.721001,2.395099,306,306,ITER_PNP_OK
434,303,250,0.007524,0.888129,2.775488,250,250,ITER_PNP_OK
435,250,197,0.007424,0.947909,3.348017,197,320,ITER_PNP_OK_REBUILD
436,307,293,0.002717,0.282270,1.413307,293,293,ITER_PNP_OK
437,249,234,0.003770,0.440721,2.130968,234,234,ITER_PNP_OK
438,231,202,0.005065,0.596613,2.604075,202,202,ITER_PNP_OK
439,202,178,0.005579,0.683844,2.170839,178,178,ITER_PNP_OK
440,178,156,0.006872,0.844067,2.338136,156,156,ITER_PNP_OK
441,156,113,0.007167,0.806895,2.711620,113,130,ITER_PNP_OK_REBUILD
442,106,98,0.002969,0.283548,1.373900,98,138,ITER_PNP_OK_REBUILD
443,133,119,0.004587,0.401370,1.337094,119,136,ITER_PNP_OK_REBUILD
444,125,110,0.003017,0.296278,0.953685,110,216,ITER_PNP_OK_REBUILD
445,122,114,0.003454,0.491290,1.485826,114,143,ITER_PNP_OK_REBUILD
446,141,129,0.003249,0.297318,1.185423,129,129,ITER_PNP_OK
447,127,112,0.005353,0.482840,1.933457,112,432,ITER_PNP_OK_REBUILD
448,431,423,0.001841,0.204959,0.865852,423,423,ITER_PNP_OK
449,423,409,0.002450,0.291359,1.430034,409,409,ITER_PNP_OK
450,409,385,0.002900,0.332937,2.177364,385,560,ITER_PNP_OK_REBUILD
451,558,530,0.001195,0.128704,1.674431,530,530,ITER_PNP_OK
452,528,505,0.001525,0.168706,1.575516,505,505,ITER_PNP_OK
453,247,239,0.002637,0.287661,1.539956,239,239,ITER_PNP_OK
454,239,238,0.002775,0.313238,1.489930,238,238,ITER_PNP_OK
455,238,221,0.002923,0.314657,1.450036,221,221,ITER_PNP_OK
456,221,221,0.002924,0.330229,1.543209,221,221,ITER_PNP_OK
457,221,220,0.002828,0.323058,2.301955,220,220,ITER_PNP_OK
458,220,215,0.002900,0.334542,2.750089,215,215,ITER_PNP_OK
459,215,209,0.002899,0.342655,2.877394,209,209,ITER_PNP_OK
460,209,208,0.003078,0.366465,1.450025,208,208,ITER_PNP_OK
461,208,192,0.003162,0.354912,1.899970,192,192,ITER_PNP_OK
462,192,190,0.003247,0.375141,1.853437,190,190,ITER_PNP_OK
463,190,187,0.003608,0.405982,2.008767,187,187,ITER_PNP_OK
464,187,174,0.004094,0.469509,1.970986,174,174,ITER_PNP_OK
465,174,174,0.004670,0.525188,2.049808,174,686,ITER_PNP_OK_REBUILD
466,686,650,0.001160,0.113210,0.811438,650,650,ITER_PNP_OK
467,648,619,0.001589,0.176547,1.101497,619,619,ITER_PNP_OK
468,619,576,0.002065,0.228217,1.511553,576,576,ITER_PNP_OK
469,576,562,0.002712,0.296252,1.939903,562,562,ITER_PNP_OK
470,561,523,0.003050,0.344837,2.482424,523,523,ITER_PNP_OK
471,523,491,0.003402,0.399534,2.220789,491,491,ITER_PNP_OK
472,476,454,0.004018,0.486313,2.206135,454,454,ITER_PNP_OK
473,448,420,0.004520,0.550501,2.551469,420,420,ITER_PNP_OK
474,418,369,0.005434,0.626251,2.724921,369,369,ITER_PNP_OK
475,323,297,0.006200,0.755353,3.351643,297,297,ITER_PNP_OK
476,296,251,0.006478,0.773467,3.299459,251,251,ITER_PNP_OK
477,219,187,0.007031,0.802519,2.946794,187,187,ITER_PNP_OK
478,174,154,0.007924,0.982782,3.297153,154,154,ITER_PNP_OK
479,154,131,0.007458,1.139453,3.113286,131,131,ITER_PNP_OK
480,129,110,0.006995,0.970142,2.939198,110,491,ITER_PNP_OK_REBUILD
481,470,420,0.001754,0.189076,2.558883,420,420,ITER_PNP_OK
482,405,378,0.002581,0.282515,1.234178,378,378,ITER_PNP_OK
483,352,334,0.003649,0.404569,1.660217,334,334,ITER_PNP_OK
484,329,271,0.004299,0.533026,1.976481,271,271,ITER_PNP_OK
485,269,250,0.005470,0.635473,2.212292,250,250,ITER_PNP_OK
486,219,186,0.006423,0.735211,2.170746,186,186,ITER_PNP_OK
487,184,153,0.007137,0.783263,2.160287,153,153,ITER_PNP_OK
488,148,132,0.007256,0.789381,2.240049,132,132,ITER_PNP_OK
489,128,108,0.007121,0.808280,2.337699,108,375,ITER_PNP_OK_REBUILD
490,375,350,0.002090,0.201633,0.892474,350,350,ITER_PNP_OK
491,347,333,0.003840,0.318683,1.302429,333,333,ITER_PNP_OK
492,290,259,0.003319,0.320407,1.517085,259,259,ITER_PNP_OK
493,255,234,0.004009,0.383624,2.196737,234,234,ITER_PNP_OK
494,234,200,0.004582,0.403750,3.040917,200,200,ITER_PNP_OK
495,196,172,0.005745,0.460296,2.309278,172,291,ITER_PNP_OK_REBUILD
496,278,249,0.003509,0.320818,1.654435,249,249,ITER_PNP_OK
497,244,213,0.005494,0.557427,3.660130,213,213,ITER_PNP_OK
498,213,157,0.006591,0.594229,3.042179,157,157,ITER_PNP_OK
499,154,125,0.005665,0.546596,3.467605,125,125,ITER_PNP_OK
500,125,100,0.006569,0.602230,2.555206,100,222,ITER_PNP_OK_REBUILD
501,213,195,0.003247,0.314865,0.968096,195,195,ITER_PNP_OK
502,154,126,0.004648,0.487681,2.479507,126,126,ITER_PNP_OK
503,123,107,0.005528,0.627170,1.669683,107,188,ITER_PNP_OK_REBUILD
504,181,173,0.003104,0.246866,1.263279,173,173,ITER_PNP_OK
505,171,143,0.004457,0.387455,2.033817,143,143,ITER_PNP_OK
506,142,127,0.005032,0.505109,1.870813,127,127,ITER_PNP_OK
507,126,108,0.006553,0.723937,2.164932,108,251,ITER_PNP_OK_REBUILD
508,238,213,0.003147,0.325572,1.103517,213,213,ITER_PNP_OK
509,212,186,0.004705,0.534965,2.123412,186,186,ITER_PNP_OK
510,126,98,0.003933,0.505305,2.217196,98,141,ITER_PNP_OK_REBUILD
511,140,138,0.002331,0.208841,2.228160,138,138,ITER_PNP_OK
512,138,130,0.004491,0.363326,2.064213,130,130,ITER_PNP_OK
513,130,115,0.003998,0.415036,2.506758,115,257,ITER_PNP_OK_REBUILD
514,248,228,0.002769,0.252631,3.557387,228,228,ITER_PNP_OK
515,214,196,0.003789,0.346306,2.512116,196,196,ITER_PNP_OK
516,194,179,0.004240,0.468161,2.801541,179,179,ITER_PNP_OK
517,178,154,0.004819,0.545992,3.303585,154,154,ITER_PNP_OK
518,97,84,0.003517,0.476546,2.227305,84,149,ITER_PNP_OK_REBUILD
519,149,146,0.001564,0.218957,0.921184,146,146,ITER_PNP_OK
520,141,136,0.002184,0.348582,1.847479,136,136,ITER_PNP_OK
521,136,132,0.002615,0.449292,1.782629,132,132,ITER_PNP_OK
522,122,118,0.003205,0.551038,2.639313,118,195,ITER_PNP_OK_REBUILD
523,192,174,0.003135,0.338581,2.561431,174,174,ITER_PNP_OK
524,172,165,0.004627,0.462971,2.545535,165,165,ITER_PNP_OK
525,164,139,0.006550,0.735623,3.108454,139,221,ITER_PNP_OK_REBUILD
526,202,192,0.003012,0.289255,2.510511,192,192,ITER_PNP_OK
527,121,109,0.006178,0.580625,2.782184,109,108,ITER_PNP_OK_REBUILD
528,107,102,0.003602,0.213829,1.022386,102,136,ITER_PNP_OK_REBUILD
529,136,128,0.002245,0.217636,0.581576,128,128,ITER_PNP_OK
530,128,98,0.002333,0.230080,0.894287,98,280,ITER_PNP_OK_REBUILD
531,268,252,0.003088,0.296444,1.291705,252,252,ITER_PNP_OK
532,224,168,0.003924,0.451154,1.725614,168,168,ITER_PNP_OK
533,163,153,0.004894,0.545179,2.945447,153,153,ITER_PNP_OK
534,152,127,0.003614,0.374181,1.495926,127,127,ITER_PNP_OK
535,121,114,0.003862,0.445817,1.421519,114,196,ITER_PNP_OK_REBUILD
536,189,177,0.001505,0.173123,1.033014,177,177,ITER_PNP_OK
537,162,149,0.002697,0.285045,1.456319,149,149,ITER_PNP_OK
538,149,137,0.002918,0.337699,1.499836,137,137,ITER_PNP_OK
539,137,126,0.002947,0.294539,2.056558,126,126,ITER_PNP_OK
540,125,111,0.003821,0.340552,2.674229,111,193,ITER_PNP_OK_REBUILD
541,191,189,0.001971,0.178655,1.144809,189,189,ITER_PNP_OK
542,182,169,0.002064,0.236301,1.801819,169,169,ITER_PNP_OK
543,118,112,0.004916,0.638751,2.840382,112,148,ITER_PNP_OK_REBUILD
544,123,113,0.001540,0.200704,0.605434,113,138,ITER_PNP_OK_REBUILD
545,136,130,0.002255,0.275077,0.954294,130,130,ITER_PNP_OK
546,130,124,0.002388,0.319845,1.380302,124,124,ITER_PNP_OK
547,124,120,0.001835,0.236081,1.373829,120,120,ITER_PNP_OK
548,120,118,0.002088,0.294645,1.647343,118,365,ITER_PNP_OK_REBUILD
549,362,348,0.001541,0.164921,0.885634,348,348,ITER_PNP_OK
550,347,317,0.002672,0.283469,1.309945,317,317,ITER_PNP_OK
551,271,224,0.003202,0.401262,1.644742,224,224,ITER_PNP_OK
552,224,212,0.003748,0.445671,1.628442,212,212,ITER_PNP_OK
553,212,209,0.004048,0.494013,2.325844,209,209,ITER_PNP_OK
554,209,204,0.004116,0.567094,3.069896,204,204,ITER_PNP_OK
555,204,175,0.004660,0.654950,2.135397,175,343,ITER_PNP_OK_REBUILD
556,305,269,0.002122,0.216178,0.987334,269,269,ITER_PNP_OK
557,268,250,0.003262,0.322661,1.821050,250,250,ITER_PNP_OK
558,249,239,0.004694,0.486858,2.277599,239,239,ITER_PNP_OK
559,231,196,0.005741,0.637558,2.734389,196,196,ITER_PNP_OK
560,196,168,0.004737,0.578952,2.518424,168,168,ITER_PNP_OK
561,168,161,0.005187,0.657660,2.498382,161,161,ITER_PNP_OK
562,161,156,0.005613,0.708599,2.839067,156,156,ITER_PNP_OK
563,156,151,0.006132,0.764120,3.055145,151,151,ITER_PNP_OK
564,151,141,0.006398,0.844914,3.386653,141,141,ITER_PNP_OK
565,141,134,0.006475,0.880426,3.784263,134,134,ITER_PNP_OK
566,134,130,0.006891,0.920646,4.201019,130,130,ITER_PNP_OK
567,130,126,0.006956,0.969171,2.857471,126,126,ITER_PNP_OK
568,126,118,0.007447,0.998507,3.058584,118,396,ITER_PNP_OK_REBUILD
569,392,365,0.001381,0.173577,1.351945,365,365,ITER_PNP_OK
570,364,347,0.002280,0.266243,1.301652,347,463,ITER_PNP_OK_REBUILD
571,456,437,0.002250,0.203870,0.894206,437,437,ITER_PNP_OK
572,431,382,0.003694,0.355475,1.656042,382,382,ITER_PNP_OK
573,381,351,0.004695,0.429112,2.416423,351,351,ITER_PNP_OK
574,351,338,0.005543,0.561554,3.239154,338,338,ITER_PNP_OK
575,338,277,0.006464,0.672711,2.344923,277,277,ITER_PNP_OK
576,267,236,0.006603,0.797064,3.327555,236,236,ITER_PNP_OK
577,236,212,0.006737,0.975476,2.917436,212,212,ITER_PNP_OK
578,212,195,0.007375,1.021183,2.471192,195,195,ITER_PNP_OK
579,195,173,0.007704,1.102628,2.487811,173,173,ITER_PNP_OK
580,173,164,0.008318,1.167391,2.655416,164,164,ITER_PNP_OK
581,164,147,0.008416,1.211705,2.637527,147,147,ITER_PNP_OK
582,147,128,0.009002,1.196393,2.702755,128,128,ITER_PNP_OK
583,128,112,0.009002,1.010170,3.020367,112,480,ITER_PNP_OK_REBUILD
584,460,441,0.002225,0.216525,2.321533,441,441,ITER_PNP_OK
585,426,366,0.003563,0.344105,2.271114,366,462,ITER_PNP_OK_REBUILD
586,449,435,0.002276,0.274337,1.938870,435,435,ITER_PNP_OK
587,428,384,0.003568,0.397876,1.747178,384,384,ITER_PNP_OK
588,384,325,0.005027,0.601922,2.044626,325,325,ITER_PNP_OK
589,324,304,0.006597,0.766665,2.677353,304,304,ITER_PNP_OK
590,303,241,0.008245,0.970799,2.582356,241,241,ITER_PNP_OK
591,237,182,0.008379,1.165525,2.656256,182,182,ITER_PNP_OK
592,180,136,0.006393,1.030423,2.841425,136,136,ITER_PNP_OK
593,136,114,0.007030,1.102779,2.888550,114,469,ITER_PNP_OK_REBUILD
594,467,425,0.003044,0.230683,1.174082,425,425,ITER_PNP_OK
595,418,371,0.004485,0.412525,2.058001,371,371,ITER_PNP_OK
596,360,284,0.004847,0.518115,2.841255,284,284,ITER_PNP_OK
597,283,235,0.005018,0.526604,2.385001,235,235,ITER_PNP_OK
598,235,211,0.005594,0.632050,2.996616,211,211,ITER_PNP_OK
599,211,173,0.005685,0.649609,2.307293,173,173,ITER_PNP_OK
600,163,147,0.005894,0.725446,2.993706,147,433,ITER_PNP_OK_REBUILD
601,411,377,0.002205,0.212278,1.054359,377,377,ITER_PNP_OK
602,361,304,0.003130,0.293507,1.151131,304,304,ITER_PNP_OK
603,284,257,0.002273,0.312728,1.679013,257,257,ITER_PNP_OK
604,224,187,0.002513,0.295977,1.743404,187,187,ITER_PNP_OK
605,186,164,0.002089,0.292616,1.767270,164,164,ITER_PNP_OK
606,164,158,0.002624,0.370287,1.592603,158,158,ITER_PNP_OK
607,158,141,0.003044,0.398646,1.830535,141,141,ITER_PNP_OK
608,140,128,0.002114,0.326649,1.805142,128,128,ITER_PNP_OK
609,128,122,0.002461,0.397448,1.968641,122,122,ITER_PNP_OK
610,122,120,0.002809,0.459122,2.410983,120,120,ITER_PNP_OK
611,120,111,0.003113,0.497140,2.818270,111,334,ITER_PNP_OK_REBUILD
612,334,322,0.001629,0.189432,2.372556,322,322,ITER_PNP_OK
613,318,285,0.002159,0.265977,1.658282,285,285,ITER_PNP_OK
614,278,261,0.002822,0.356926,2.066570,261,261,ITER_PNP_OK
615,259,227,0.002644,0.356323,1.917849,227,338,ITER_PNP_OK_REBUILD
616,252,215,0.001959,0.254537,1.393611,215,215,ITER_PNP_OK
617,215,202,0.002815,0.407222,1.099265,202,202,ITER_PNP_OK
618,202,175,0.003831,0.545156,1.442554,175,175,ITER_PNP_OK
619,175,162,0.005102,0.754297,1.974766,162,162,ITER_PNP_OK
620,158,141,0.004756,0.735892,2.879302,141,141,ITER_PNP_OK
621,141,132,0.003392,0.484006,1.798034,132,132,ITER_PNP_OK
622,132,125,0.003843,0.557334,1.744401,125,125,ITER_PNP_OK
623,125,115,0.003804,0.555669,1.939565,115,412,ITER_PNP_OK_REBUILD
624,380,354,0.001984,0.218403,0.816463,354,354,ITER_PNP_OK
625,280,242,0.003302,0.325923,1.347191,242,242,ITER_PNP_OK
626,238,204,0.003736,0.431588,1.875717,204,204,ITER_PNP_OK
627,194,168,0.004264,0.712583,2.131228,168,168,ITER_PNP_OK
628,168,155,0.005150,0.713907,2.066116,155,155,ITER_PNP_OK
629,155,144,0.005387,0.685824,2.530136,144,144,ITER_PNP_OK
630,144,121,0.004032,0.546131,2.825634,121,337,ITER_PNP_OK_REBUILD
631,334,311,0.002452,0.282132,1.617279,311,311,ITER_PNP_OK
632,310,274,0.003646,0.369686,2.039133,274,274,ITER_PNP_OK
633,248,231,0.002920,0.357203,2.086239,231,231,ITER_PNP_OK
634,231,210,0.003103,0.380657,2.328721,210,210,ITER_PNP_OK
635,210,205,0.004174,0.469475,3.023729,205,205,ITER_PNP_OK
636,205,192,0.004793,0.527241,2.925324,192,192,ITER_PNP_OK
637,192,178,0.005369,0.567344,3.097411,178,178,ITER_PNP_OK
638,178,150,0.006110,0.601216,2.652946,150,150,ITER_PNP_OK
639,150,139,0.006690,0.609972,2.768725,139,139,ITER_PNP_OK
640,139,121,0.006923,0.707702,2.995157,121,121,ITER_PNP_OK
641,121,99,0.007604,0.727332,3.254596,99,522,ITER_PNP_OK_REBUILD
642,516,473,0.002182,0.209172,2.107776,473,473,ITER_PNP_OK
643,440,399,0.003470,0.299697,2.801913,399,399,ITER_PNP_OK
644,398,358,0.004796,0.425062,3.173908,358,358,ITER_PNP_OK
645,358,278,0.005263,0.415089,2.559805,278,412,ITER_PNP_OK_REBUILD
646,408,369,0.001995,0.184848,2.081911,369,369,ITER_PNP_OK
647,336,314,0.002415,0.252085,1.923433,314,314,ITER_PNP_OK
648,305,284,0.003175,0.338575,2.956345,284,284,ITER_PNP_OK
649,265,218,0.004087,0.418661,1.990547,218,218,ITER_PNP_OK
650,216,199,0.005119,0.458368,1.870318,199,199,ITER_PNP_OK
651,199,176,0.005264,0.563060,1.863994,176,176,ITER_PNP_OK
652,176,160,0.005800,0.649786,2.117564,160,160,ITER_PNP_OK
653,160,146,0.006095,0.698331,2.526952,146,146,ITER_PNP_OK
654,146,127,0.006176,0.711695,2.938339,127,127,ITER_PNP_OK
655,127,111,0.005618,0.663190,2.989067,111,355,ITER_PNP_OK_REBUILD
656,350,329,0.002248,0.180844,2.172208,329,329,ITER_PNP_OK
657,326,292,0.003681,0.263028,3.087726,292,292,ITER_PNP_OK
658,287,256,0.005228,0.355545,2.498648,256,256,ITER_PNP_OK
659,253,205,0.005308,0.392039,2.780056,205,205,ITER_PNP_OK
660,205,175,0.006426,0.459747,2.730677,175,388,ITER_PNP_OK_REBUILD
661,384,354,0.002946,0.198816,2.235514,354,354,ITER_PNP_OK
662,342,289,0.004278,0.298183,1.240918,289,289,ITER_PNP_OK
663,285,262,0.005650,0.413495,1.482200,262,262,ITER_PNP_OK
664,247,213,0.006378,0.432901,1.737150,213,213,ITER_PNP_OK
665,213,182,0.006302,0.491050,2.095801,182,182,ITER_PNP_OK
666,138,130,0.005079,0.404870,1.688880,130,130,ITER_PNP_OK
667,130,112,0.004479,0.386265,2.013060,112,184,ITER_PNP_OK_REBUILD
668,184,169,0.002675,0.188856,0.984179,169,169,ITER_PNP_OK
669,169,154,0.003626,0.321258,1.225043,154,154,ITER_PNP_OK
670,152,125,0.005068,0.550574,1.812367,125,125,ITER_PNP_OK
671,116,95,0.003191,0.380631,1.910209,95,272,ITER_PNP_OK_REBUILD
672,238,207,0.002413,0.176854,1.779138,207,207,ITER_PNP_OK
673,201,179,0.003653,0.303476,3.096410,179,179,ITER_PNP_OK
674,178,156,0.003642,0.428856,2.932096,156,156,ITER_PNP_OK
675,140,127,0.004983,0.579863,2.963644,127,214,ITER_PNP_OK_REBUILD
676,209,196,0.002832,0.275933,1.748111,196,196,ITER_PNP_OK
677,191,166,0.003397,0.361818,2.243585,166,166,ITER_PNP_OK
678,165,143,0.003743,0.355185,1.635622,143,143,ITER_PNP_OK
679,143,134,0.004702,0.417377,2.065746,134,134,ITER_PNP_OK
680,134,127,0.005763,0.494618,3.216139,127,127,ITER_PNP_OK
681,127,114,0.006329,0.620827,2.424568,114,223,ITER_PNP_OK_REBUILD
682,168,151,0.001454,0.210801,1.411729,151,151,ITER_PNP_OK
683,151,148,0.001746,0.222118,1.056910,148,148,ITER_PNP_OK
684,148,141,0.001435,0.175381,1.333253,141,141,ITER_PNP_OK
685,139,139,0.001853,0.199949,1.673389,139,139,ITER_PNP_OK
686,139,138,0.002252,0.215901,1.808807,138,138,ITER_PNP_OK
687,138,137,0.002657,0.266610,2.062884,137,137,ITER_PNP_OK
688,137,136,0.003279,0.325040,2.434401,136,136,ITER_PNP_OK
689,136,132,0.002860,0.378212,2.829327,132,132,ITER_PNP_OK
690,125,119,0.003759,0.417251,2.058413,119,166,ITER_PNP_OK_REBUILD
691,160,158,0.002323,0.197325,1.536982,158,158,ITER_PNP_OK
692,156,136,0.003004,0.341687,2.019614,136,136,ITER_PNP_OK
693,135,118,0.003068,0.402272,2.070294,118,138,ITER_PNP_OK_REBUILD
694,129,124,0.001920,0.254381,1.849666,124,124,ITER_PNP_OK
695,115,94,0.003182,0.364112,1.863030,94,238,ITER_PNP_OK_REBUILD
696,206,176,0.002110,0.243803,1.029047,176,176,ITER_PNP_OK
697,172,159,0.003505,0.392499,1.164588,159,159,ITER_PNP_OK
698,156,137,0.003414,0.343201,1.358775,137,137,ITER_PNP_OK
699,137,129,0.003432,0.365125,1.646109,129,129,ITER_PNP_OK
700,128,119,0.002842,0.337033,2.037529,119,357,ITER_PNP_OK_REBUILD
701,346,338,0.001433,0.156817,0.894934,338,338,ITER_PNP_OK
702,330,316,0.002350,0.256808,1.247663,316,316,ITER_PNP_OK
703,291,283,0.002323,0.259311,1.697652,283,283,ITER_PNP_OK
704,283,261,0.002685,0.301824,2.133849,261,261,ITER_PNP_OK
705,257,248,0.003463,0.342764,2.706191,248,312,ITER_PNP_OK_REBUILD
706,181,145,0.003790,0.328848,1.760452,145,145,ITER_PNP_OK
707,134,126,0.004609,0.424459,1.961767,126,126,ITER_PNP_OK
708,125,110,0.004848,0.485292,2.225288,110,363,ITER_PNP_OK_REBUILD
709,317,291,0.002208,0.173801,1.078600,291,291,ITER_PNP_OK
710,252,219,0.003171,0.273846,2.312834,219,219,ITER_PNP_OK
711,205,175,0.003107,0.362059,1.729026,175,175,ITER_PNP_OK
712,174,158,0.003014,0.339831,2.152694,158,158,ITER_PNP_OK
713,158,145,0.002856,0.344828,2.076581,145,145,ITER_PNP_OK
714,145,136,0.003062,0.394267,2.006709,136,136,ITER_PNP_OK
715,132,123,0.003004,0.400778,2.182477,123,123,ITER_PNP_OK
716,122,118,0.002558,0.405968,1.464335,118,351,ITER_PNP_OK_REBUILD
717,337,325,0.001511,0.169055,1.031900,325,325,ITER_PNP_OK
718,313,285,0.002086,0.243597,1.980845,285,285,ITER_PNP_OK
719,285,269,0.002481,0.322421,1.216273,269,269,ITER_PNP_OK
720,269,242,0.002904,0.365211,1.733149,242,432,ITER_PNP_OK_REBUILD
721,410,368,0.001791,0.157305,2.102702,368,368,ITER_PNP_OK
722,358,331,0.002371,0.249171,0.996738,331,331,ITER_PNP_OK
723,331,312,0.003630,0.325788,1.177326,312,312,ITER_PNP_OK
724,310,261,0.004597,0.433185,1.425086,261,261,ITER_PNP_OK
725,261,227,0.004955,0.478719,1.699139,227,227,ITER_PNP_OK
726,227,193,0.005027,0.502649,2.211094,193,193,ITER_PNP_OK
727,193,172,0.004317,0.491695,2.439743,172,172,ITER_PNP_OK
728,172,161,0.004454,0.541128,2.845225,161,161,ITER_PNP_OK
729,161,152,0.004479,0.534784,2.536198,152,152,ITER_PNP_OK
730,152,146,0.004636,0.608743,2.577091,146,146,ITER_PNP_OK
731,145,136,0.004809,0.607997,2.104778,136,136,ITER_PNP_OK
732,136,134,0.005180,0.651802,2.306216,134,134,ITER_PNP_OK
733,134,131,0.005454,0.706515,2.618590,131,131,ITER_PNP_OK
734,131,123,0.005608,0.709087,2.842941,123,123,ITER_PNP_OK
735,123,122,0.006033,0.811562,2.371549,122,375,ITER_PNP_OK_REBUILD
736,373,344,0.001514,0.151515,1.998321,344,344,ITER_PNP_OK
737,340,314,0.002319,0.224213,2.751977,314,314,ITER_PNP_OK
738,313,299,0.003264,0.333620,2.960611,299,299,ITER_PNP_OK
739,294,263,0.004668,0.491169,2.567993,263,263,ITER_PNP_OK
740,262,236,0.005271,0.597519,3.380744,236,236,ITER_PNP_OK
741,236,212,0.005229,0.668878,2.858898,212,212,ITER_PNP_OK
742,211,195,0.005497,0.720562,2.842436,195,195,ITER_PNP_OK
743,195,190,0.005798,0.777287,3.096059,190,190,ITER_PNP_OK
744,190,180,0.006277,0.806662,3.123695,180,180,ITER_PNP_OK
745,180,158,0.006561,0.795031,2.689644,158,158,ITER_PNP_OK
746,158,149,0.006987,0.840912,2.549665,149,149,ITER_PNP_OK
747,147,128,0.006810,0.898996,3.159424,128,128,ITER_PNP_OK
748,128,123,0.007700,0.956392,2.460292,123,123,ITER_PNP_OK
749,123,122,0.008047,1.023633,2.780518,122,122,ITER_PNP_OK
750,122,112,0.007886,0.873245,2.722627,112,503,ITER_PNP_OK_REBUILD
751,491,433,0.002016,0.195984,1.078171,433,433,ITER_PNP_OK
752,432,402,0.003700,0.367332,2.001207,402,402,ITER_PNP_OK
753,400,349,0.004517,0.470488,2.141789,349,349,ITER_PNP_OK
754,347,320,0.004727,0.545678,2.025114,320,320,ITER_PNP_OK
755,319,274,0.004957,0.594736,2.538468,274,274,ITER_PNP_OK
756,274,252,0.005483,0.753947,1.994578,252,252,ITER_PNP_OK
757,252,218,0.005391,0.769192,1.911523,218,218,ITER_PNP_OK
758,218,198,0.005856,0.850425,2.407822,198,198,ITER_PNP_OK
759,198,182,0.006357,0.972329,2.714625,182,182,ITER_PNP_OK
760,182,155,0.007098,1.059321,2.897715,155,155,ITER_PNP_OK
761,155,126,0.006395,0.905031,2.287059,126,126,ITER_PNP_OK
762,126,106,0.006802,0.929300,2.131708,106,489,ITER_PNP_OK_REBUILD
763,482,457,0.002340,0.256237,1.608294,457,457,ITER_PNP_OK
